name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,
NMDC wind power project,CDMDB0005558,10.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
ROHIT SURFACTANTS PVT.LTD- 10.5 MW Wind Project  Tamil Nadu,CDMDB0005335,10.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.82253,77.41678,,Wind,
Wind Power Project in Maharashtra State  India,CDMDB0010164,10.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.0025,75.28358,,Wind,
Wind energy project in Theni  Tamil Nadu,CDMDB0006896,10.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan  India,CDMDB0007562,10.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by EKI Energy Services Limited (EKIESL-CDM.September-12-01),CDMDB0010027,10.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.42917,72.52953,,Wind,
K. N. RAM WIND POWER CDM PROJECT,CDMDB0008022,10.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
10.2 MW Wind Energy CDM Project by RRECL at village Pohara  Pohara-Baramsar  District Jaisalmer  Rajasthan  India,CDMDB0009565,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
10.2 MW grid connected wind energy project in Gujarat  India,CDMDB0008988,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by Aditya Marine Limited (EKIESL-CDM.January-12-03),CDMDB0009256,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by EnKing International (EKIESL-CDM.July-11-02),CDMDB0007380,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from a bundled 10.2 MW Wind Power Project by KRBL Limited,CDMDB0009633,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Tamil Nadu  India,CDMDB0008081,10.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
10 MW Wind Power Project at GSFC Limited,CDMDB0003372,10,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.8829,69.1292,,Wind,
10 MW Wind Power Project in Maharashtra by Deepak Fertilizers and Petrochemicals Corporation Limited,CDMDB0002540,10,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.99,74.31,,Wind,
Bundled Wind Project-II of Shivashri in Sadawaghapur Maharashtra,CDMDB0010013,10,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
LITL's Wind Project at Tamil Nadu,CDMDB0001573,10,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.44,77.44,,Wind,
Wind energy based power project at Karnataka,CDMDB0002950,10,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.1195,75.74072,,Wind,
FDSPL-Wind Based Power Generation Project,CDMDB0001017,9.92,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.43,77.41,,Wind,
9.9 MW Bundled Wind Power Project in Madhya Pradesh  India.,CDMDB0009005,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.9 MW Bundled Wind Power Project in Maharashtra by REI Agro Limited,CDMDB0004475,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.9 MW Bundled Wind Power Project in Tirupur  Tamilnadu,CDMDB0009487,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.9 MW Wind power Project by Texmo Industries at A.P. and Gujarat  India,CDMDB0008270,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project at Bhachau by Powerica Limited,CDMDB0008297,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Ushdev International Limited in Tamil Nadu,CDMDB0006121,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project at Theni by Powerica Limited,CDMDB0004572,9.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.99444,77.56945,,Wind,
9.75 MW Bundled wind power project in Kerala  India,CDMDB0003509,9.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project by AL - Wind Energy in Tamilnadu,CDMDB0002947,9.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
LTML Wind Energy Project in Tamil Nadu,CDMDB0009553,9.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.6 MW Wind Energy Project at Jamvadi & Navagam & Kalavad  Jamnagar  Gujarat  India of Rohit Surfactants Pvt. Ltd.,CDMDB0004470,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project in Jamnagar  Gujarat,CDMDB0004964,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.99683,70.22214,,Wind,
Generation of electricity from 9.6 MW capacity wind mills by Sun-n-Sand Hotels Pvt. Ltd. at Bhambarwadi  Maharashtra,CDMDB0001542,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.1166,74,,Wind,
Grid Connected Bundled Wind Power Project in Jaisalmer  Rajasthan  India,CDMDB0005646,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Sargam Retails Pvt. Ltd. in Gujarat  India,CDMDB0003724,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.2973,70.7984,,Wind,
Wind power project by ICSA India Ltd.,CDMDB0003964,9.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.5 MW wind energy based power generation by Interocean Group,CDMDB0010262,9.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project by TVS Energy Limited in Theni  Tamil Nadu,CDMDB0005871,9.35,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project- EnKing International (CDM.June-10-01),CDMDB0009875,9.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9 MW Wind Energy Farm at Jodhpur Rajasthan by HZL,CDMDB0008103,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9 MW Wind Power Project in Tamil Nadu by ACC Limited,CDMDB0002679,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9 MW Wind Power Project of Khatau Narbheram & Co. in Tamil Nadu  India,CDMDB0009652,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9 MW grid-connected wind electricity generation by GNFC,CDMDB0003257,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9 MW wind power project of M/s. L.S.Mills Limited in Tamilnadu,CDMDB0004487,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.0 MW grid connected bundled wind electricity generation project at Tirunelveli  Tamilnadu,CDMDB0003046,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled 9.00 MW Wind Power Generation Project by Gangadhar Narsingdas Agrawal Group,CDMDB0005486,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled 9.00 MW wind power Generation project in Rajasthan  India by M/s. Gangadhar Narsingdas Agrawal Group,CDMDB0007215,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.65028,72.49139,,Wind,
Electricity generation using renewable wind energy,CDMDB0005433,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable wind energy generation in Maharashtra by EMCO Limited,CDMDB0005767,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Rajasthan by RSPL Limited,CDMDB0009480,9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.84989,71.17772,,Wind,
Bundled Wind Power Project by EKI Energy Services Limited (EKIESL-CDM.January-14-04),CDMDB0010140,8.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Energy Project at Amravathi,CDMDB0009186,8.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
'8.75 MW Wind Power Project in Gujarat',CDMDB0000776,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.1858,69.8023,,Wind,
8.75MW Bundle Wind Power Project in Maharashtra,CDMDB0001145,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,20.03,73.71,,Wind,
Bundled Grid Connected Wind Power Generation -Abi Energy Bundle 3,CDMDB0005307,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project- EnKing International (CDM.November-10-02),CDMDB0009482,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Project Activity in Tamil Nadu by MMP,CDMDB0008284,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Eco Friendly Electricity Export to Grid,CDMDB0001236,8.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.2667,77.7,,Wind,
Bundled Wind Power Project by EKI Energy Services Ltd. (EKIESL-CDM.January-12-02),CDMDB0009615,8.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Green Power Generation Project,CDMDB0006990,8.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.5 MW Wind Energy Project by KS Oils Limited  India,CDMDB0002266,8.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.06,68.9,,Wind,
8.5 MW wind power based electricity generation in the Northern and Western region grids of India,CDMDB0003783,8.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by MGM Minerals Limited,CDMDB0006894,8.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.45 MW bundled wind energy project in Gujarat,CDMDB0008792,8.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project- EnKing International (CDM.Dec-10-01),CDMDB0009913,8.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
GHG mitigation through wind energy program in India,CDMDB0007620,8.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.4 MW (0.6 MW X 14 Nos) Wind Power Project by Sri Padmabalaji Steels Pvt Ltd  Coimbatore  Tamil Nadu  India,CDMDB0009180,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.4 MW Wind Energy Project by Sanwaria Agro Oils Limited  India,CDMDB0004411,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.4 MW Wind Power Project in Rajasthan  India,CDMDB0005814,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.4 MW renewable energy based power generation by Hi-Tech,CDMDB0010110,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.40MW Bundled Wind Power Project in Rajasthan by Friends Salt Works & Allied Ind. & Gautam Freight Pvt. Ltd.,CDMDB0009868,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Project by M/s. Giriraj Enterprises at Tejuva  Rajasthan,CDMDB0005845,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Suzlon 8.40 MW Wind Power Project,CDMDB0007804,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project in Jaisalmer  Rajasthan by Centaur Mercantile Pvt. Ltd.,CDMDB0005439,8.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.3 MW Wind Electricity Generation Project by Parakh Agro Industries Limited in Dhule  Maharashtra,CDMDB0005817,8.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power generation project by Savita Oil Technologies Ltd.  India,CDMDB0005485,8.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by RKLPL (EKIESL-CDM.September -11-01),CDMDB0007437,8.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.25 MW Wind Power Project in Revangaon  Maharashtra,CDMDB0006815,8.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.3027,74.6334,,Wind,
Bundled Grid Connected Zero Emission Wind Power Generation in Tamilnadu,CDMDB0006908,8.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid connected Wind Power Generation Project by PSW,CDMDB0006912,8.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Energy Based Power Generation,CDMDB0004485,8.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Renewable Energy Bundled Wind Project in India,CDMDB0008553,8.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.32375,68.71794,,Wind,
8 MW Bundled Wind Power Project at Jaisalmer  Rajasthan,CDMDB0008065,8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.77953,71.13386,,Wind,
8 MW bundled wind power project by Bannari Amman Spinning Mills Limited in Tamil Nadu  India,CDMDB0007968,8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.0 MW Wind Power Project activity by Sree Iswarya Textiles Private Limited,CDMDB0008910,8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Tirunelveli Tamilnadu,CDMDB0004846,8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
8.5 MW wind power project in Chitradurga district in Karnataka by Jindal Aluminium Ltd.,CDMDB0001421,7.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project- EnKing International (CDM.March-11-02),CDMDB0008833,7.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
7.85 MW Bundled Wind Power Project in Southern India,CDMDB0001082,7.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.2,75.12,,Wind,
Bundled Clean Energy Generation Project in Tirunelveli District  Tamilnadu,CDMDB0003785,7.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Project - Bundle 1,CDMDB0009963,7.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Power generation from bundled wind energy project in Gujarat  India,CDMDB0005649,7.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.13111,70.27608,,Wind,
7.25 MW wind energy project of Aruppukottai Sri Jayavilas Ltd  Tamilnadu  India,CDMDB0001137,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.133,77.15,,Wind,
7.5 MW Wind Power project in Jodhpur  Rajasthan,CDMDB0003946,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.58472,72.56039,,Wind,
7.5 MW Wind Project by ACC Limited in Rajasthan,CDMDB0006700,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.28667,73.03,,Wind,
7.5 MW bundled small-scale wind project  Sangli District  Maharashtra  India,CDMDB0003139,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.1681,74.9137,,Wind,
7.5 MW wind energy project by Lal Mahal Limited in the State of Gujarat,CDMDB0003578,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
7.5 MW wind energy project by Taurian Iron and Steel in the State of Gujarat,CDMDB0003511,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
7.5 MW wind farm of REI Agro Ltd. at Soda village in the state of Rajasthan  India.,CDMDB0000564,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.55,70.55,,Wind,
7.5 MW wind power project at Jaisalmer  India,CDMDB0005576,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.68069,71.10942,,Wind,
7.5 MW wind power project by Dhanji Developers at Nashik  Maharashtra  India,CDMDB0008805,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
9.75 MW wind power project in Southern India,CDMDB0005546,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project activity by Muthoot Fincorp Limited,CDMDB0009232,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled wind power project in Western India,CDMDB0007568,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
CCX Bundled Wind Power Project,CDMDB0009465,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
CPPL Wind Energy Project,CDMDB0004458,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Emissions free electricity generation using wind energy,CDMDB0007670,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.28703,77.71981,,Wind,
Grid Connected Wind Power Project by M/s. D. J. Malpani in Rajasthan,CDMDB0005794,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.82925,71.13322,,Wind,
Grid-connected renewable energy project in Maharashtra  India,CDMDB0007842,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Energy Project at Jaisalmer district  Rajasthan by Enn Enn Corp Limited,CDMDB0008347,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Gomathy Power Company (EKIESL.CDM.September-11-02),CDMDB0007440,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power project by GPL in Theni.,CDMDB0005384,7.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.88,77.47,,Wind,
7.45 MW Bundled Wind Power Generation in India,CDMDB0009105,7.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Alternative Green Power to Grid,CDMDB0009832,7.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
7.2 MW Bundled Wind Power Project by TCP Limited. In Tamilnadu  India.,CDMDB0008681,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.96239,77.39319,,Wind,
7.2 MW Wind Project at Chitradurga  Karnataka,CDMDB0001341,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.08333,76.31667,,Wind,
7.2 MW grid connected wind electricity generation project in Tamil Nadu  India,CDMDB0007716,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Electricity Generation using renewable wind energy by Sahyadri Industries Limited,CDMDB0009625,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Nargund Wind Power Project in Karnataka (India),CDMDB0008342,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Energy Project in Maharashtra by M/s Shah Promoters & Developers,CDMDB0004489,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project in Gujarat by Sadbhav Engineering Limited,CDMDB0007441,7.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
