country,name,gppd_idnr,wepp_location_id
CHN,Huadian Inner Mongolia Naiman Banner First Phase Wind,WRI1072060,
CHN,Huadian Jilin Shuangliao Namusi Wind,WRI1072545,1064118
CHN,Huadian Kailu Yihetala Phase One,WRI1071208,
CHN,Huadian Kailu Yihetala Phase Two,WRI1071405,
CHN,Huadian Kulun,WRI1071346,
CHN,Huadian Laizhou,WRI1071151,
CHN,Huadian Ningxia Haiyuan Xiajiayao Wind,WRI1072365,
CHN,Huadian Ningxia Ningdong Phase 4,WRI1072053,1070494
CHN,Huadian Ningxia Ningdong Phase 5,WRI1072456,1070494
CHN,Huadian Ningxia Ningdong Yangjiayao,WRI1071046,1070494
CHN,Huadian Ningxia Ningdong Yangjiayao Expansion,WRI1071717,1070494
CHN,Huadian Shangde Dongtai,WRI1029335,
CHN,Huadian Shangde Dongtaip,WRI1071805,
CHN,Huadian Sichuan Egongbao,WRI1072455,
CHN,Huadian Sichuan Mulihe Kajiwa,WRI1072435,1090122
CHN,Huadian Tieling Lijiatun,WRI1072140,
CHN,Huadian Wind Huitengxile Inner Mongolia,WRI1072364,1023036
CHN,Huadian Xinjiang Dabancheng First Phase Wind,WRI1072370,1082676
CHN,Huadian Xinjiang Hami Kushui Second,WRI1072372,1082676
CHN,Huadian Xinjiang Hami Shisanjianfang First Phase Wind,WRI1072454,1086413
CHN,Huadian Xuwen Huangtang Wind,WRI1072333,
CHN,Huadian Xuwen Qianshan Wind,WRI1072321,
CHN,Huadian Yunnan Lijiang Ninglang Maoniuping Wind,WRI1072323,
CHN,Huadian Yunnan Mengzi Duogu Phase 1,WRI1072499,1096397
CHN,Huadian Zhoushan Xiaosha,WRI1071768,
CHN,Huai'an (Hebei) Coal,WRI1070753,
CHN,Huai'an - Guoxin Coal,WRI1070762,
CHN,Huai'an - Huaneng Coal,WRI1070755,1050866
CHN,Huaibei - Datang Coal,WRI1070534,1086782
CHN,Huaibei Haizi And Luling Coal Mine Methane,WRI1070949,
CHN,Huan County Nanqiu Second Phase,WRI1072470,
CHN,Huaneng Binhai,WRI1071364,
CHN,Huaneng Changyi Phase 1,WRI1071292,
CHN,Huaneng Dali Wuzipo Phase 1 Wind,WRI1072179,1107112
CHN,Huaneng Daqing Aobao,WRI1072040,1105009
CHN,Huaneng Daqing Heping,WRI1072061,1105009
CHN,Huaneng Daqing Wukeshu,WRI1072063,1105009
CHN,Huaneng Daqing Xinli,WRI1072062,1105009
CHN,Huaneng Eryuan Maanshan,WRI1071476,
CHN,Huaneng Fanshi Shanglangjian (Shahe Phase 1) Wind,WRI1072543,
CHN,Huaneng Fubei Liangguanyingzi,WRI1072240,
CHN,Huaneng Fuxi Zhalanshan,WRI1072145,
CHN,Huaneng Fuxin Phase 3,WRI1071430,1078169
CHN,Huaneng Fuxin Zhangbei,WRI1071557,1078169
CHN,Huaneng Gansu Jinchang,WRI1025969,
CHN,Huaneng Geermu,WRI1025945,1078172
CHN,Huaneng Geermu III,WRI1026361,
CHN,Huaneng Geermu Phase II,WRI1025946,
CHN,Huaneng Guangdong Nanao East Island,WRI1071514,
CHN,Huaneng Inner Mongolia Manzhouli Donghu,WRI1072138,
CHN,Huaneng Inner Mongolia Wuchuan Heishatu,WRI1071736,1084804
CHN,Huaneng Kangbao Wind Power Phase 1,WRI1071903,1080256
CHN,Huaneng Keyouzhongqi Haoli,WRI1071907,1078199
CHN,Huaneng Laizhou Phase 2,WRI1071622,1081700
CHN,Huaneng Nanjing Jinling,WRI1061040,1088140
CHN,Huaneng Ningxia Qingtongxia,WRI1026384,1087114
CHN,Huaneng Panjin Dawa,WRI1071656,
CHN,Huaneng Shaanxi Jingbian Longzhou Phase 2,WRI1072190,
CHN,Huaneng Shandong Hekou Phase 3,WRI1071685,
CHN,Huaneng Shandong Hekou Phase 4,WRI1071697,
CHN,Huaneng Shandong Penglai Daliuhang Wind Power Phase 1,WRI1071979,1105009
CHN,Huaneng Shandong Rushan Phase 2 And Phase 3 Bundle,WRI1071980,1089525
CHN,Huaneng Shandong Shouguang Phase 2 Wind,WRI1071807,1111503
CHN,Huaneng Shandong Shouguang Phase 3 Wind,WRI1071812,1111503
CHN,Huaneng Shandong Yishui Mazhan Phase 1 Wind,WRI1072282,1105009
CHN,Huaneng Shanghai Baoshan,WRI1061044,1056881
CHN,Huaneng Shanghai Chongming Qianwei,WRI1071721,
CHN,Huaneng Shanghai Chongming Qianwei Phase 2,WRI1072139,
CHN,Huaneng Shanxi Ningwu Dongmafang Phase 1,WRI1071410,
CHN,Huaneng Shanxi Pianguan,WRI1071827,
CHN,Huaneng Shanxi Tianzhen Phase 1 Wind,WRI1071831,1105009
CHN,Huaneng Shanxi Yuanping Duanjiapu,WRI1072280,
CHN,Huaneng Siping Phase 1,WRI1071389,
CHN,Huaneng Siping Phase 3,WRI1071391,
CHN,Huaneng Siping Xinfeng Phase 2,WRI1072077,
CHN,Huaneng Siping Xinfeng Phase 4,WRI1072078,
CHN,Huaneng Tieling Pingdingpu,WRI1072186,
CHN,Huaneng Tongjiang Jiangsheng,WRI1072425,
CHN,Huaneng Tongjiang Linjiang,WRI1072374,
CHN,Huaneng Tongliao Baolongshan Phase 3,WRI1071197,1084787
CHN,Huaneng Tongliao Kezuohouqi Halunhuduga,WRI1072286,1084787
CHN,Huaneng Tongliao Kezuozhongqi Dagula,WRI1072231,1078199
CHN,Huaneng Tongliao Kezuozhongqi Haorigetu,WRI1071709,
CHN,Huaneng Tongliao Kezuozhongqi Xibaiyin,WRI1071500,1078199
CHN,Huaneng Tongliao Nugusitai Jingguan,WRI1072285,
CHN,Huaneng Tongliao Zhurihe Phase 1,WRI1071220,1084787
CHN,Huaneng Tongyu Xinhua 1A,WRI1071702,1073528
CHN,Huaneng Tongyu Xinhua 1B,WRI1071718,1073528
CHN,Huaneng Tongyu Xinhua 1C,WRI1071725,1073528
CHN,Huaneng Tongyu Xinhua 1D,WRI1071754,1073528
CHN,Huaneng Tongyu Xinhua 1E,WRI1071763,1073528
CHN,Huaneng Tongyu Xinhua 1F,WRI1071816,1073528
CHN,Huaneng Tuokexun Baiyanghe First Stage,WRI1071480,
CHN,Huaneng Tuokexun Baiyanghe Third Stage,WRI1071962,
CHN,Huaneng Weichang Yudaokou Phase 1,WRI1071530,1078173
CHN,Huaneng Wuchuan Lihanliang Phase 2,WRI1071437,1084804
CHN,Huaneng Wuchuan Shilatu,WRI1071839,1084804
CHN,Huaneng Wujiangyuan Baicaoping,WRI1072228,
CHN,Huaneng Xinjiang Hami Santanghu Phase 1,WRI1071357,1117133
CHN,Huaneng Xinjiang Hami Santanghu Phase 2,WRI1071628,1082676
CHN,Huaneng Yi County Laolongkou Wind,WRI1072169,1105009
CHN,Huaneng Yunnan Eryuan Dalongtan,WRI1072293,
CHN,Huaneng Yunnan Eryuan Ganhaizi,WRI1072279,
CHN,Huaneng Yunnan Eryuan Huangcaopo,WRI1072149,
CHN,Huaneng Zhanjiang Nansan (Haifeng) Wind,WRI1072188,1087846
CHN,Huaneng Zhenlai Mali Phase 2,WRI1072352,1088266
CHN,Huangang,WRI1025928,
CHN,Huangdao 3-4 Coal,WRI1070120,1028534
CHN,Huangdao 5-6 Coal,WRI1070121,1028534
CHN,Huangfeng Dam,WRI1070859,1026424
CHN,Huangjiaozhuang Coal,WRI1070560,1028817
CHN,Huangjinbu Coal,WRI1070094,1061645
CHN,Huangling 3 Coal,WRI1070181,1042253
CHN,Huanglongdai,WRI1000528,
CHN,Huanglongtan,WRI1000509,1045908
CHN,Huangpu Coal,WRI1070683,
CHN,Huangshi Coal,WRI1070532,1011847
CHN,Huangshi Landfill Gas,WRI1071680,
CHN,Huangshui Huanghui,WRI1072524,1100836
CHN,Huangtai 1-2 Coal,WRI1070118,1028535
CHN,Huangtai 3-4 Coal,WRI1070119,1028535
CHN,Huanren,WRI1000571,1059880
CHN,Huashan,WRI1000573,1078361
CHN,Huating Coal,WRI1070608,1073073
CHN,Huayinshan Coal,WRI1070794,1028818
CHN,Hubei Baokang Siping,WRI1071193,
CHN,Hubei Chibi Lushuihe Jiedi Small,WRI1072492,1100696
CHN,Hubei Dahebian,WRI1071108,
CHN,Hubei Donggou,WRI1072460,
CHN,Hubei Enshi Laodukou,WRI1071154,1071575
CHN,Hubei Enshi Qinglonghu,WRI1071393,1089190
CHN,Hubei Fang County Sanliping,WRI1072309,1086217
CHN,Hubei Laifeng Jinlongtan,WRI1071583,1088037
CHN,Hubei Lichuan Qiyueshan Wind,WRI1071793,1089964
CHN,Hubei Lichuan Yunkou,WRI1071291,1100716
CHN,Hubei Longganhu,WRI1072358,
CHN,Hubei Longtanzui,WRI1072471,
CHN,Hubei Province Fang County Fanjiaya,WRI1072191,
CHN,Hubei Province Zigui County Guanyintang,WRI1071257,
CHN,Hubei Shenhe Hydro,WRI1071186,1070957
CHN,Hubei Shiyan Longbeiwan,WRI1072416,1059811
CHN,Hubei Shiyan Zhuxi Baishahe,WRI1071977,
CHN,Hubei Tianzhaihe,WRI1072474,
CHN,Hubei Xuanen Jintan,WRI1071508,
CHN,Huhhot,WRI1000558,
CHN,Huian Waste Incineration,WRI1071971,
CHN,Huilai Coal,WRI1070022,1061849
CHN,Huinong - Shizhuishan 1-4 Coal,WRI1070807,1059294
CHN,Huinong - Shizuishan 5-6 Coal,WRI1070814,1059294
CHN,Huinong - Yinglite Coal,WRI1070813,
CHN,Huitengliang (Beifeng),WRI1023851,
CHN,Huitengliang Wind,WRI1070943,1076656
CHN,Huitengxile,WRI1070920,
CHN,Huitengxile,WRI1023877,1060243
CHN,Huitengxile Jingneng Wind,WRI1070961,1091723
CHN,Huitengxile Wind,WRI1070952,1023036
CHN,Huixian Coal,WRI1070730,
CHN,Huizhou,WRI1000535,1058450
CHN,Huizhou Coal,WRI1070667,1081549
CHN,Huizhou LNG Gas,WRI1029823,1055700
CHN,Huizhou Landfill,WRI1071245,
CHN,Hulunbuir City Zhaluomude Datang Wind,WRI1072122,
CHN,Hunan Changsha Qiaoyi Landfill,WRI1071834,1090795
CHN,Hunan Chenzhou Xiangdian Luhejin Wind,WRI1072258,1089403
CHN,Hunan Daxing Small,WRI1071936,
CHN,Hunan Dongping,WRI1071033,1104699
CHN,Hunan Dongtan,WRI1072415,
CHN,Hunan Gaojiaba,WRI1072419,
CHN,Hunan Gaoyongdong Small,WRI1071082,
CHN,Hunan Guiyang County Datan,WRI1072544,
CHN,Hunan Huashun,WRI1072316,
CHN,Hunan Huitong Changzhai,WRI1072161,
CHN,Hunan Huitong Gaoyi,WRI1072159,
CHN,Hunan Jinqiao Cascade Small,WRI1071630,
CHN,Hunan Laopokou,WRI1071133,
CHN,Hunan Lengshuijiang Langshitan,WRI1071177,1079166
CHN,Hunan Linwu Sanshiliuwan Wind,WRI1072525,
CHN,Hunan Lizitang,WRI1071079,
CHN,Hunan Longhui Yuanmushan,WRI1071488,
CHN,Hunan Loudi Miaopu Landfill Gas,WRI1071146,
CHN,Hunan Luxi County Nengtan,WRI1071431,
CHN,Hunan Mayang Jinjiang Small,WRI1071454,
CHN,Hunan Qingxijiang,WRI1071317,
CHN,Hunan Sangzhi Mishuihe,WRI1072239,
CHN,Hunan Shanyangxi Small,WRI1071911,
CHN,Hunan Shimen Zhongjundu Hydro,WRI1071536,
CHN,Hunan Shuangpai Wulipai,WRI1071575,1108387
CHN,Hunan Taizhou,WRI1071460,
CHN,Hunan Taojiang Baizhuzhou Hydroelectric,WRI1071730,
CHN,Hunan Taoliao Small,WRI1071358,
CHN,Hunan Taoshui Hydro,WRI1071453,
CHN,Hunan Tongba Small,WRI1071570,
CHN,Hunan Tongxi Small,WRI1071852,
CHN,Hunan Wutong Small,WRI1071659,
CHN,Hunan Xiaohe Small,WRI1071610,
CHN,Hunan Xiaoshanyang Small,WRI1071604,
CHN,Hunan Xinhua Pingyouqiao,WRI1071356,
CHN,Hunan Xinhuang Shanmutang,WRI1071105,
CHN,Hunan Xupu Zhuxijiang Hydro,WRI1071880,
CHN,Hunan Yaorenping,WRI1071493,
CHN,Hunan Yuanling Yixi River,WRI1072469,
CHN,Hunan Yuanshui Taoyuan,WRI1072039,1087136
CHN,Hunan Yuzitang Small,WRI1071085,
CHN,Hunan Zaoshi,WRI1071170,
CHN,Hunan Zhugaotan,WRI1071641,
CHN,Hunan Zishui First Cascade,WRI1071537,
CHN,Hunanzhen,WRI1000588,1059325
CHN,Hunchun 3-4 Coal,WRI1070508,
CHN,Huolinghe 1 Coal,WRI1070423,
CHN,Huolinhe 2 Coal,WRI1070424,1070488
CHN,Huolinhe Dongshan,WRI1071992,
CHN,Huozhou Coal,WRI1070822,1072766
CHN,Hutubi Coal,WRI1070113,1084224
CHN,Huxian 2 Coal,WRI1070182,1069835
CHN,Huzhou Municipal Solid Waste Incineration,WRI1071340,
CHN,Hwasu Coal,WRI1070535,
CHN,Inner Mongolia Alashan,WRI1026366,
CHN,Inner Mongolia Bayanur Wuliji Wind,WRI1071235,
CHN,Inner Mongolia Bayinxile Wind,WRI1071425,
CHN,Inner Mongolia Beijing Energy Shangdu Jiqingliang II,WRI1071886,
CHN,Inner Mongolia Chayouhouqi Hongmu Wind,WRI1071200,
CHN,Inner Mongolia Chifeng Chaganhada Wind,WRI1071354,
CHN,Inner Mongolia Chifeng Daheishan Wind,WRI1071221,1079990
CHN,Inner Mongolia Chifeng Dayuying,WRI1071607,
CHN,Inner Mongolia Chifeng Dongshan Wind,WRI1070947,1070010
CHN,Inner Mongolia Chifeng Gaofeng Wind,WRI1071321,
CHN,Inner Mongolia Chifeng Mazongshan Wind,WRI1071523,
CHN,Inner Mongolia Chifeng Saihanba West,WRI1070985,1079989
CHN,Inner Mongolia Chifeng Songshan Laoshuiquan Wind,WRI1071519,
CHN,Inner Mongolia Chifeng Toudaogou Wind,WRI1071422,
CHN,Inner Mongolia Chifeng Wenggenshan,WRI1071924,
CHN,Inner Mongolia Chifeng Yihegong,WRI1071144,
CHN,Inner Mongolia Chifeng Yikesong Wind,WRI1071559,
CHN,Inner Mongolia Damao Banner Mandula Nuoer Wind,WRI1072246,
CHN,Inner Mongolia Datang International Hongmu Phase 2,WRI1071871,
CHN,Inner Mongolia Datang International Zhuozi Phase 4,WRI1071934,1078735
CHN,Inner Mongolia Donghao Phase 1,WRI1072074,
CHN,Inner Mongolia Eergetu Phase 1,WRI1071497,
CHN,Inner Mongolia Erdos,WRI1025981,
CHN,Inner Mongolia Goldwind Damao Phase 2,WRI1071533,1111472
CHN,Inner Mongolia Goldwind Damao Phase 3,WRI1072542,1111472
CHN,Inner Mongolia Guyang Huaishuo I,WRI1071666,
CHN,Inner Mongolia Hailisu Phase 1,WRI1071341,
CHN,Inner Mongolia Hangjin Yihewusu Wind,WRI1071452,1115252
CHN,Inner Mongolia Huade Phase 1,WRI1071423,1080083
CHN,Inner Mongolia Huade Sansheng Phase 1,WRI1072533,1080083
CHN,Inner Mongolia Hulunbeier Eerguna Hulutou Wind,WRI1072517,
CHN,Inner Mongolia Jingneng Huitengxile Phase 2,WRI1072089,1023036
CHN,Inner Mongolia Jingneng Saihan Phase 2,WRI1071674,1091727
CHN,Inner Mongolia Jingneng Shangdu Jiqingliang Phase 1,WRI1071394,1091726
CHN,Inner Mongolia Jingneng Wengniuteqi Qigan Phase 1,WRI1071787,
CHN,Inner Mongolia Jingneng Wengongwula,WRI1072194,
CHN,Inner Mongolia Jingneng Zheligentu Phase 2,WRI1071369,1091728
CHN,Inner Mongolia Jinjie Baiyun Phase 1,WRI1071822,
CHN,Inner Mongolia Keyouqianqi Chaersen Wind,WRI1071692,1077942
CHN,Inner Mongolia North Long Yuan Huitengxile,WRI1071748,1023036
CHN,Inner Mongolia Saiwusu I Wind,WRI1071225,1078896
CHN,Inner Mongolia Saiwusu Ii Wind,WRI1071383,1078896
CHN,Inner Mongolia Shangdu Changshengliang,WRI1071829,
CHN,Inner Mongolia Siziwangqi Wulanhua,WRI1071287,
CHN,Inner Mongolia Tianrun Danaobao,WRI1072426,
CHN,Inner Mongolia Tongliao Baolongshan Wind,WRI1071342,1084787
CHN,Inner Mongolia Tongliao Naimanqi Dongxing Fengying Yongxing Phase One Wind,WRI1072205,1084787
CHN,Inner Mongolia Tongliao Phase 3,WRI1071261,1084787
CHN,Inner Mongolia Tongliao Phase 4,WRI1071272,1084787
CHN,Inner Mongolia Tongliao Zhalute Qi Beishala Wind,WRI1071366,1084787
CHN,Inner Mongolia Tongliao Zhalute Qi Dangxiaogou Wind,WRI1071365,1084787
CHN,Inner Mongolia Tongliao Zhalute Qi Phase 1 North Wind,WRI1071581,1084787
CHN,Inner Mongolia Tongliao Zhalute Qi Phase 2 North Wind,WRI1071650,1084787
CHN,Inner Mongolia Tuquan Tianyuan Phase 1,WRI1072314,1096089
CHN,Inner Mongolia Urad Houqi Wuliji Wind,WRI1071668,
CHN,Inner Mongolia Urad Middle Banner,WRI1071198,1087121
CHN,Inner Mongolia Wengniute Banner Wudaogou Wind (Ii),WRI1071286,
CHN,Inner Mongolia Wengniute Sunjiaying Shangchang Wind,WRI1071520,
CHN,Inner Mongolia Wengniute Wudaogou Xigouli Wind,WRI1071517,1079995
CHN,Inner Mongolia Wuchuan Yihemei,WRI1071574,1084804
CHN,Inner Mongolia Wudaogou Iii Wind,WRI1071337,1079995
CHN,Inner Mongolia Wujier Phase 1 Wind,WRI1071302,
CHN,Inner Mongolia Wulanchabu Siziwangqi Phase II,WRI1026011,
CHN,Inner Mongolia Wulatezhongqi Chuanjing Phase 5 Wind,WRI1071635,
CHN,Inner Mongolia Wuliji Phase 2 Wind,WRI1072257,
CHN,Inner Mongolia Xisu Zhurihe,WRI1071714,1023037
CHN,Inner Mongolia Yihewusu Phase 2 Wind,WRI1071331,1115252
CHN,Inner Mongolia Zhuozi Ii Wind,WRI1071388,1078735
CHN,Inner Mongolia Zhuozi Iii Wind,WRI1071258,1078735
CHN,Jiada Coal Mine Cmm And Vam,WRI1072015,
CHN,Jiami Phase 2 Yanyuan County,WRI1072521,
CHN,Jiamusi Coal,WRI1070017,1058792
CHN,Jianbi Coal,WRI1070756,1013919
CHN,Jiangbian Dam,WRI1070882,1072526
CHN,Jiangkou (Chongqing) Dam,WRI1070878,1078035
CHN,Jiangpinghe Dam,WRI1070879,
CHN,Jiangsheba,WRI1000524,
CHN,Jiangsu Chaojiandai Wind,WRI1071746,
CHN,Jiangsu Dafeng,WRI1026357,
CHN,Jiangsu Dafeng Wind,WRI1071973,1067272
CHN,Jiangsu Dongling,WRI1071109,1077931
CHN,Jiangsu Dongtai Phase 2 Wind,WRI1072010,1063057
CHN,Jiangsu Dongtai Wind,WRI1071000,1063057
CHN,Jiangsu Guoxin Dongling Phase 2,WRI1072242,1077931
CHN,Jiangsu Huadian Guanyun,WRI1071946,
CHN,Jiangsu Huadian Qishuyan,WRI1061042,
CHN,Jiangsu Huadian Shangde Dongtai,WRI1026379,
CHN,Jiangsu Huadian Wangting,WRI1061041,1100914
CHN,Jiangsu Kunshan Phase 2 Municipal Solid Waste Incineration,WRI1072146,
CHN,Jiangsu Qidong Donghai Wind,WRI1071869,1066554
CHN,Jiangsu Qidong Wind,WRI1070973,1066554
CHN,Jiangsu Rudong (Ii) Expansion Wind,WRI1071400,1056659
CHN,Jiangsu Rudong Chaojiandai Wind,WRI1071790,1084250
CHN,Jiangsu Rudong Huangang Dongling Wind,WRI1070954,1056659
CHN,Jiangsu Xiangshui Wind,WRI1071182,
CHN,Jiangsu Zhangjiagang Huaxing,WRI1061043,1057468
CHN,Jiangxi Anfu Guanshan Small Bundling,WRI1071285,1045957
CHN,Jiangxi Donggu,WRI1071464,
CHN,Jiangxi Duchang Jishanhu,WRI1071093,1089591
CHN,Jiangxi Fengcheng Mining Administration Coal Mine Methane,WRI1071006,
CHN,Jiangxi Gongge,WRI1071096,1072515
CHN,Jiangxi Huichang Baie Hydro,WRI1071412,
CHN,Jiangxi Huichang Yingnaogang,WRI1071513,
CHN,Jiangxi Jiujiang Changling,WRI1071142,1086084
CHN,Jiangxi Laohutou,WRI1071579,
CHN,Jiangxi Lean County Dongan Small,WRI1072491,
CHN,Jiangxi Leping Mining Administration Coal Mine Methane,WRI1072026,
CHN,Jiangxi Liujinba Hydro,WRI1071065,1086973
CHN,Jiangxi Longyuan,WRI1071253,
CHN,Jiangxi Luohongkou,WRI1071095,
CHN,Jiangxi Shihutang,WRI1071486,1098013
CHN,Jiangxi Taojiang,WRI1071080,
CHN,Jiangxi Xiajiang,WRI1072464,1084424
CHN,Jiangxi Xinfeng County Wuyang,WRI1072383,
CHN,Jiangxi Xingzi Daling,WRI1071451,1089592
CHN,Jiangxi Xiuhe River Xiafang,WRI1071555,
CHN,Jiangxi Yudu Xiashan,WRI1072255,1099299
CHN,Jiangxi Yudu Yuezhou,WRI1072054,1099301
CHN,Jiangya Dam,WRI1070880,1021991
CHN,Jiangyin Coal,WRI1070070,1070474
CHN,Jiangyou,WRI1061054,1058757
CHN,Jiangyou Coal,WRI1070793,1058757
CHN,Jiangzi,WRI1000590,
CHN,Jianshanliangzi Wind,WRI1072111,
CHN,Jiaojiping Hydroelectric,WRI1070979,1074922
CHN,Jiaonan City Anaerobic Digestion,WRI1072124,
CHN,Jiaoyuanba,WRI1071304,
CHN,Jiaoziding Small Gulin County,WRI1071352,1101774
CHN,Jiaozuo - Bo'ai Coal,WRI1070437,1011848
CHN,Jiaozuo - Shenhua 7-8 Coal,WRI1070433,1011848
CHN,Jiaozuo - Wanfang 3-4 Coal,WRI1070750,1059301
CHN,Jiaozuo - Wanfang 5-6 Coal,WRI1070062,1011848
CHN,Jiaozuo - Wuzhi Coal,WRI1070744,1011848
CHN,Jiaozuo Zhouliu Landfill,WRI1071913,
CHN,Jiaxiang Coal,WRI1070648,1088271
CHN,Jiaxing 1 Coal,WRI1070512,1033842
CHN,Jiaxing 2 Coal,WRI1070511,1033842
CHN,Jiaxing 3 Coal,WRI1070514,1033842
CHN,Jiayuguan - Datang Coal,WRI1070605,
CHN,Jiayuguan Aluminium Coal,WRI1070151,
CHN,Jiayuguan Steel Coal,WRI1070606,
CHN,Jiema Hydro,WRI1071101,
CHN,Jiemian,WRI1000592,1066334
CHN,Jiewei,WRI1072175,
CHN,Jilebulake,WRI1000541,
CHN,Jilin - Guodian Coal,WRI1070509,
CHN,Jilin - Jiangnan Coal,WRI1070502,1082348
CHN,Jilin Baicheng Chaganhot Phase 2,WRI1071729,
CHN,Jilin Baicheng Chaganhot Wind,WRI1071005,
CHN,Jilin Changling Phase 2,WRI1071446,1117303
CHN,Jilin Changling Wind Phase 1,WRI1070932,1117303
CHN,Jilin Daan Dagangzi Wind Phase 3,WRI1071315,
CHN,Jilin Daan Dagangzi Wind Phase 4,WRI1071521,
CHN,Jilin Daan Dagangzi Wind Phase 5,WRI1071932,
CHN,Jilin Daan Honggangzi Wind,WRI1071645,
CHN,Jilin Hunchun Coal Mine Methane,WRI1071799,
CHN,Jilin Longyuan Changling Shuanglong Phase 1 Wind,WRI1071218,1117303
CHN,Jilin Longyuan Changling Shuanglong Phase 2 Wind,WRI1071770,1117303
CHN,Jilin Longyuan Tongyu Phase 3 Wind,WRI1071416,
CHN,Jilin Qianan Shuizi Phase 1,WRI1072020,
CHN,Jilin Qianguo Fuhui,WRI1071772,
CHN,Jilin Taobei Fuyu Wind,WRI1070937,1111450
CHN,Jilin Taobei Huaneng Wind,WRI1070925,1105009
CHN,Jilin Taonan Wind,WRI1070945,
CHN,Jilin Taonan Xinli Wind,WRI1071749,
CHN,Jilin Taonan Xinli Wind Phase 2,WRI1072104,1063579
CHN,Jilin Tongyu Huaneng Wind,WRI1070926,1073528
CHN,Jilin Tongyu Tuanjie Wind,WRI1070971,
CHN,Jilin Tongyu Xinfa A Wind,WRI1072276,
CHN,Jilin Tongyu Xinglongshan 1A Wind,WRI1072065,1088621
CHN,Jilin Tongyu Xinglongshan 1B Wind,WRI1072392,1088621
CHN,Jilin Tongyu Xinglongshan 1C Wind,WRI1072092,1088621
CHN,Jilin Tongyu Xinglongshan 1F Wind,WRI1072510,1088621
CHN,Jilin Tumen Mopanshan Hydro,WRI1071972,1084097
CHN,Jilin Xiangyang 1st Phase Wind,WRI1071289,1070229
CHN,Jilin Zhenlai Mali Wind,WRI1071281,1088266
CHN,Jilintai,WRI1000542,1033539
CHN,Jilintai II,WRI1000543,1098547
CHN,Jinan Landfill Gas,WRI1070977,1090962
CHN,Jinanqiao,WRI1000467,1062721
CHN,Jinchang - Gepic Coal,WRI1070140,
CHN,Jinchang - Jinchuan Coal,WRI1070432,1073064
CHN,Jincheng Chengzhuang Coal Mine Methane,WRI1071237,
CHN,Jincheng Coal,WRI1070819,1087262
CHN,Jing Hong,WRI1000480,
CHN,Jingangshan Coal,WRI1070101,1041803
CHN,Jinggang,WRI1025923,
CHN,Jinggangshan,WRI1071043,1069755
CHN,Jinghong Mengsong,WRI1072401,1033716
CHN,Jingjiang Coal,WRI1070757,1087989
CHN,Jingmen - Guodian Coal,WRI1070641,1011849
CHN,Jingmen - Huaneng Coal,WRI1070642,1093552
CHN,Jingneng Bejing Badaling,WRI1025983,
CHN,Jingneng Chayouzhong Phase 2,WRI1071385,1091724
CHN,Jingneng Huolinhe Phase 2,WRI1071751,1091729
CHN,Jingneng Inner Mongolia Keyou Zhongqi First Phase Wind,WRI1072288,
CHN,Jingneng Jixiang Huaya Phase 2,WRI1071386,
CHN,Jingshi Huili County,WRI1071549,1105526
CHN,Jingtai Coal,WRI1070368,1072945
CHN,Jingxi Aluminum Coal,WRI1070376,
CHN,Jingyuan 1 Coal,WRI1070369,1024472
CHN,Jingyuan 2 Coal,WRI1070438,1020137
CHN,Jingzheden Coal,WRI1070102,
CHN,Jingzhou City Waste Incineration,WRI1072133,
CHN,Jinhanlazha  Niru Riverchina,WRI1071762,
CHN,Jining Coal,WRI1070425,
CHN,Jinjeng,WRI1061066,
CHN,Jinji Hydro,WRI1071064,
CHN,Jinjiang Coal,WRI1070436,1082619
CHN,Jinjie Coal,WRI1070422,1065821
CHN,Jinkouba,WRI1071051,1089024
CHN,Jinling,WRI1061055,1037265
CHN,Jinling - Huaneng Coal,WRI1070758,1037265
CHN,Jinling - Sinopec Coal,WRI1070754,1055280
CHN,Jinping I,WRI1000462,1030161
CHN,Jinping II,WRI1000458,1064996
CHN,Jinping Maguo River,WRI1071477,
CHN,Jinshan,WRI1025912,
CHN,Jinshuitan,WRI1000550,1013921
CHN,Jinwan Coal,WRI1070027,1070842
CHN,Jinxing Minhe County,WRI1072076,1088754
CHN,Jinxiu Fengmuao Hydro,WRI1071229,
CHN,Jinyuan Coal,WRI1070536,
CHN,Jinzhou - Datang Coal,WRI1070521,1024400
CHN,Jinzhushan Coal,WRI1070469,1011850
CHN,Jishixia,WRI1000538,1026425
CHN,Jishou Huanglianxi,WRI1071089,1100744
CHN,Jiudianxia,WRI1000599,1087965
CHN,Jiuhua Coal,WRI1070537,1050868
CHN,Jiujiang - Guodian Coal,WRI1070250,1011851
CHN,Jiulong County Rekuhe Stage 2,WRI1071254,1088723
CHN,Jiulong County Rekuhe Stage 3,WRI1071255,1088721
CHN,Jiulong Xigu,WRI1072394,1104887
CHN,Jiulongdi (Xianrendao),WRI1023879,1047186
CHN,Jiuquan Coal,WRI1070363,1082243
CHN,Jiutiaoling Small,WRI1071516,
CHN,Jixi - Datang 2 Coal,WRI1070016,1115721
CHN,Jixi - Longmay Coal,WRI1070015,1072397
CHN,Jiyuan Landfill,WRI1071833,
CHN,Jufudu Dam,WRI1070911,1071620
CHN,Juijiang - Sinopec Coal,WRI1070251,
CHN,Jurong 1-2 Coal,WRI1070162,1081800
CHN,Kafang Smallscale Hydro,WRI1071107,
CHN,Kaifeng Coal,WRI1070435,1058458
