wri_id,wri_name,country,geo_id,geo_name,carmav3_id,carmav3_name,osm_id,osm_name
1004554,SIZEWELL B,United Kingdom,5425,Sizewell B Nuclear Power Plant United Kingdom,41833,SIZEWELL-B,54967828,Sizewell A Nuclear Power Station
1004555,TORNESS,United Kingdom,5748,Torness Nuclear Power Plant United Kingdom,45927,TORNESS,91104903,Torness Nuclear Power Station
1004774,Amercentrale,Netherlands,,,,,220122487,Amercentrale Eenheid 9
1004775,Diemen,Netherlands,44500,Diemen-34 CCGT CHP Power Plant Netherlands,10793,DIEMEN,163608826,Centrale Diemen 34
1004777,Centrale Hemweg,Netherlands,44520,Hemweg-8 Coal Power Plant Netherlands,17454,HEMWEG,37665147,Hemweg 8
1004780,Centrale Maasvlakte ,Netherlands,44522,Maasvlakte-3 USC coal Power Plant Netherlands,26387,MAASVLAKTE,54115421,E.ON Maasvlakte Power Plant 2
1004781,Centrale Maasvlakte ,Netherlands,44522,Maasvlakte-3 USC coal Power Plant Netherlands,26387,MAASVLAKTE,54115421,E.ON Maasvlakte Power Plant 2
1004783,Centrale Moerdijk,Netherlands,44515,Moerdijk-1 CHP Power Plant Netherlands,,,87787022,Centrale Moerdijk
1004786,Centrale Velsen,Netherlands,44532,Velsen Power Plant Netherlands,47915,VELSEN,256762193,Velsen 24
1004787,Clauscentrale,Netherlands,,,,,6318281,Clauscentrale
1004788,Clauscentrale,Netherlands,,,,,6318281,Clauscentrale
1004789,Delesto,Netherlands,45077,Delesto-2 CCGT Power Plant Netherlands,665,AKZO DELESTO,168037417,Delesto
1004791,Eemscentrale,Netherlands,,,,,89178674,Eemscentrale
1004793,Magnum Centrale,Netherlands,44513,Magnum CCGT Power Plant Netherland,26602,MAGNUM,138632810,Magnum
1004794,Maxima Centrale,Netherlands,44501,Flevo Maxima Centrale CCGT Power Plant Netherlands,,,34826368,Maxima-centrale
1004796,Moerdijk,Netherlands,44515,Moerdijk-1 CHP Power Plant Netherlands,28911,MOERDIJK AZN,87787022,Centrale Moerdijk
1004797,MVL380 Centrale RotterdamåÊ,Netherlands,,,,,116176063,Centrale termoelettrica
1004799,Sloecentrale,Netherlands,,,42011,SLOECENTRALE,311472382,Sloecentrale
1004857,Malta main stage,Austria,45153,Malta Oberstufe Pumped Storage Power Plant Austria,,,,
1004924,Dobrotvorsky,Ukraine,42992,Dobrotvorsky Thermal Power Plant Ukraine,,,,
1004925,Burshtynska TES,Ukraine,42991,Burshtynska TES Thermal Power Plant Ukraine,,,,
1004926,Ladyzhinska,Ukraine,42993,Ladyzhinska Thermal Power Plant Ukraine,,,,
1004927,Trypilska,Ukraine,43000,Trypilska Thermal Power Plant Ukraine,46410,TRYPILSKA,,
1004928,Krivorozhskaya,Ukraine,42989,Krivorozhskaya Thermal Power Plant Ukraine,,,,
1004929,Zaporiska,Ukraine,42988,Zaporiska Thermal Power Plant Ukraine,,,,
1004930,Prydniprovska,Ukraine,,,35874,PRYDNIPROVSKA,,
1004931,Zmiivska,Ukraine,,,51042,ZMIIVSKA,,
1004932,Kurakhovskaya,Ukraine,42994,Kurakhovskaya Thermal Power Plant Ukraine,,,,
1004933,Starobeshivska,Ukraine,43003,Starobeshivska Thermal Power Plant Ukraine,,,,
1004935,Vuglegirska,Ukraine,,,48615,VUGLEGIRSKA,,
1004936,Mironovskaya,Ukraine,,,28679,MIRONOVSKAYA,,
1004937,Slavyanskaya,Ukraine,43002,Slavyanskaya Thermal Power Plant Ukraine,,,,
1004940,Rivne (Rouno,Ukraine,42986,Rovno (Rivne) Nuclear Power Plant Ukraine,,,,
1004941,South Ukraine,Ukraine,42987,South Ukraine Nuclear Power Plant Ukraine,42555,SOUTH UKRAINE,,
1004942,Zaporozhye,Ukraine,42984,Zaporozhye Nuclear Power Plant Ukraine,,,,
1004943,Dniester,Ukraine,43022,Dniester Pumped Storage Hydroelectric Power Plant Ukraine,61473,DNIESTER AEG-1,,
1004944,Dniester (pumped storage),Ukraine,43022,Dniester Pumped Storage Hydroelectric Power Plant Ukraine,61473,DNIESTER AEG-1,,
1004949,Kremenchug,Ukraine,,,23071,KREMENCHUG,,
1004950,Kaniv,Ukraine,43017,Kaniv Hydroelectric Power Plant Ukraine,,,,
1004953,Kiev CHP-5,Ukraine,42997,Kiev CHP-5 Power Plant Ukraine,,,,
1004954,Karkov CHP-5,Ukraine,43027,Kharkiv CHP-5 Thermal Power Plant Ukraine,,,,
1004977,Aberthaw B,United Kingdom,44584,Aberthaw Coal Power Plant UK,123,ABERTHAW,,
1004994,Baglan Bay CCGT,United Kingdom,2231,Balgan Bay CCGT Power Station,2846,BAGLAN BAY,,
1004998,Ballylumford B,United Kingdom,44804,Ballylumford B Thermal Power Station Northern Ireland,3055,BALLYLUMFORD,,
1005000,Ballylumford C,United Kingdom,44785,Ballylumford C CCGT Power Station Northern Ireland,3055,BALLYLUMFORD,,
1005074,Connahs Quay,United Kingdom,2756,Connahs Quay CCGT Power Station,9239,CONNAHS QUAY,26427510,Connahs Quay Power Station
1005079,Coryton,United Kingdom,2781,Coryton CCGT Power Station UK,77352,CORYTON GATEWAY,,
1005080,Cottam,United Kingdom,2787,Cottam Coal Power Station  UK,9523,COTTAM,154635235,Cottam Power Station
1005095,Damhead Creek,United Kingdom,2860,Damhead Creek CCGT Power Station  UK,10134,DAMHEAD CREEK,,
1005098,Deeside,United Kingdom,2889,Deeside CCGT Power Station  UK,10450,DEESIDE,195575988,Deeside Power Station
1005101,Didcot B,United Kingdom,44585,Didcot B CCGT Power Station UK,10777,DIDCOT,57147080,Didcot 'B'
1005103,Dinorwig,United Kingdom,44137,Dinorwig Pumped Storage Power Station UK,10866,DINORWIG,1563086061,Dinorwig Pumped-Storage Power Station
1005107,Drax,United Kingdom,2975,Drax Coal Power Station,11290,DRAX,34383063,Drax power station
1005114,Dungeness B,United Kingdom,2985,Dungeness A and B Nuclear Power Plant United Kingdom,11468,DUNGENESS B,2697712892,Dungeness B Reactor 2
1005122,Eggborough,United Kingdom,3027,Eggborough Coal Power Plant,11869,EGGBOROUGH,34383059,Eggborough Power Station
1005136,Ferrybridge C,United Kingdom,3170,Ferrybridge Coal Power Station UK,13352,FERRYBRIDGE,313495307,Ferrybridge C Power Station
1005140,Fiddler_—Ès Ferry,United Kingdom,3175,Fiddlers Ferry Coal Power Plant,13386,FIDDLERS FERRY,,
1005163,Grain CHP ,United Kingdom,3365,Grain CCHGT Power Station UK,15651,GRAIN,,
1005170,Greater Gabbard (21),United Kingdom,,,15809,GREATER GABBARD,,
1005179,Gwynt y Mor,United Kingdom,,,61505,GWYNT Y MOR,5474028,Gwynt-y-Mor Wind Farm
1005187,Hartlepool,United Kingdom,3491,Hartlepool Nuclear Power Plant United Kingdom,17015,HARTLEPOOL,4800321,Hartlepool Nuclear Power Station
1005191,Heysham 1,United Kingdom,3533,Heysham Nuclear Power Plant United Kingdom,17617,HEYSHAM-1,94004555,Heysham 1
1005197,Hinkley Point B,United Kingdom,3556,Hinkley Point B Nuclear Power Plant United Kingdom,17818,HINKLEY POINT-B,108907169,Hinkley Point B
1005201,Hunterston B,United Kingdom,3615,Hunterston-B Nuclear Power Plant United Kingdom,18858,HUNTERSTON-B,,
1005219,Killingholme,United Kingdom,3849,Killingholme B CCGT Power Station UK,22109,KILLINGHOLME-A,205132626,Killingholme Power Station B
1005223,Kilroot,United Kingdom,43947,Kilroot Coal Power Station,22124,KILROOT,3788158913,Kilroot Unit 2
1005233,Langage,United Kingdom,3998,Langage CCGT Power Plant UK,24384,LANGAGE,178884128,Langage Power Station
1005241,Little Barford,United Kingdom,4053,Little Barford CCGT Power Station,25417,LITTLE BARFORD,38211225,Little Barford Power Station
1005244,Littlebrook D,United Kingdom,4057,Littlebrook D Oil Power Station,25447,LITTLEBROOK,,
1005257,London Array,United Kingdom,,,25696,LONDON ARRAY,218433470,London Array 1
1005259,Longannet,United Kingdom,4071,Longannet Coal Power Plant Scotland,25727,LONGANNET,293551082,Longannet
1005273,Marchwood,United Kingdom,44589,Marchwood CCGT Power Plant UK,27174,MARCHWOOD WTE,204595889,Marchwood Power Station
1005276,Medway,United Kingdom,4239,Medway CCGT Power Station  UK,27854,MEDWAY (GB),150780483,Medway Power Station
1005303,Pembroke,United Kingdom,4743,Pembroke CCGT Power Station UK,34098,PEMBROKE,16075498,Pembroke Power Station
1005306,Peterhead (22),United Kingdom,4765,Peterhead CCGT Power Station Scotland,34331,PETERHEAD,,
1005313,Ratcliffe,United Kingdom,5024,Ratcliffe-on-Soar Power Station,36730,RATCLIFFE,35287066,Ratcliffe Power Station
1005326,Rocksavage,United Kingdom,5152,Rocksavage CCHP Power Station  UK,37761,ROCKSAVAGE,29083166,Rocksavage Power Station
1005331,Rugeley,United Kingdom,5180,Rugeley Coal Power Station,38218,RUGELEY B,127404903,Rugeley Power Station
1005334,Rye House,United Kingdom,5191,Rye House CCGT Power Station,38362,RYE HOUSE-II,55955507,Rye House Power Station
1005335,Saltend ,United Kingdom,5231,Saltend CCGT Power Station UK,38914,SALTEND,,
1005341,Seabank 1,United Kingdom,44590,Seabank 1 and 2 CCGT Power Station UK,40310,SEABANK,,
1005345,Severn Power,United Kingdom,44587,Severn CCGT Power Plant UK,40721,SEVERN POWER,2654297762,Severn power station (832 MW)
1005350,Sizewell B,United Kingdom,5425,Sizewell B Nuclear Power Plant United Kingdom,41833,SIZEWELL-B,54967828,Sizewell A Nuclear Power Station
1005357,South Humber Bank,United Kingdom,5469,South Humber Bank CCGT Power Station UK,42523,SOUTH HUMBER BANK,204918278,South Humber Bank Power Station
1005358,Spalding,United Kingdom,5493,Spalding CCGT Power Station,70778,SPALDING,143902275,Spalding Power Station
1005363,Staythorpe C,United Kingdom,5543,Staythorpe C CCGT Power Plant UK,43122,STAYTHORPE-C,229449727,Staythorpe C
1005370,Sutton Bridge,United Kingdom,44591,Sutton Bridge CCGT Power Station  UK,43892,SUTTON BRIDGE,51698894,Sutton Bridge Power Station
1005387,Torness,United Kingdom,5748,Torness Nuclear Power Plant United Kingdom,45927,TORNESS,91104903,Torness Nuclear Power Station
1005394,VPI Immingham ,United Kingdom,3638,Immingham CHP Power Station  UK,19243,IMMINGHAM CONOCO,,
1005399,West Burton,United Kingdom,6038,West Burton Coal Power Station  UK,49313,WEST BURTON,324880597,West Burton A Coal Power Station
1005400,West Burton CCGT,United Kingdom,44588,West Burton CCGT Power Plant UK,49313,WEST BURTON,160279522,West Burton B CCGT Power Station
1005470,Bieudron,Switzerland,,,4536,BIEUDRON,,
1005667,Kernkraftwerk Beznau,Switzerland,44295,Beznau Nuclear Power Plant Switzerland,4311,BEZNAU,98520577,KKW Beznau
1005669,Kernkraftwerk Leibstadt,Switzerland,44296,Leibstadt Nuclear Power Plant Switzerland,24868,LEIBSTADT,35840166,Kernkraftwerk Leibstadt
1005711,Limmern,Switzerland,45437,Linth-Limmern Pumped Storage Power Plant Switzerland,45421,TIERFEHD LIMMERN,,
1005779,Nant de Drance,Switzerland,45484,Nant de Drance Pumped Storage Power Plant Switzerland,30430,NANT DE DRANCE,3209433,STEP Nant de Drance
1006115,Ringhals ,Sweden,42895,Ringhals Nuclear Power Plant Sweden,37374,RINGHALS,2693208347,Ringhals 1
1006116,Forsmark,Sweden,42885,Forsmark Nuclear Power Plant Sweden,13776,FORSMARK,80230744,Forsmark 2
1006117,Harspranget,Sweden,42916,Harspranget Hydroelectric Power Station Sweden,16998,HARSPRANGET,,
1006118,Stornorrfors,Sweden,42911,Stornorrfors Hydroelectric Power Station Sweden,43372,STORNORRFORS,149780033,Stornorrfors
1006186,Oskarshamn,Sweden,42886,Oskarshamn Nuclear Power Plant Sweden,32933,OSKARSHAMN,,
1006190,Aurland I,Norway,,,2567,AURLAND I,1904556393,Aurland I
1006250,Kvilldal,Norway,,,23472,KVILLDAL,3791856,Kvilldal kraftverk
1006291,Saurdal,Norway,,,39960,SAURDAL,214181608,Statkraft Saurdal Pumpekraftstasjon
1006292,Sima,Norway,,,41660,SIMA,4075141309,Sy-Sima
1006308,Svartisen,Norway,45757,Svartisen Hydroelectric Power Plant Norway,43936,SVARTISEN,4235848851,Svartisen kraftverk
1006317,Tonstad,Norway,,,45858,TONSTAD,285825724,Tonstad kraftverk
1006350,BELOVO TPP,Russia,,,3988,BELOVO,,
1006351,Beloyarsk,Russia,,,3989,BELOYARSK,,
1006354,Berezovskaya GRES,Russia,40120,Berezovskaya GRES Coal Power Plant Russia,4104,BEREZOVSKAYA SDPP,,
1006358,Boguchanskaya HPP,Russia,,,5114,BOGUCHANSKAYA,,
1006364,Cheboksarskaya HPP,Russia,40570,Cheboksarskaya Hydroelectic Power Plant Russia,8085,CHEBOKSARSKAYA,,
1006366,Chelyabinsk CHP-1,Russia,44245,Chelyabinsk CHP-1 (ChTEZ-1) Power Plant Russia,8118,CHELYABINSK-1,,
1006368,Cherepetskaya,Russia,46085,Cherepetskaya Coal Power Plant Russia,,,,
1006369,Cherepovetskaya GRES,Russia,40345,Cherepovetskaya GRES Thermal Power Plant Russia,,,,
1006370,CHP Volga Car,Russia,42039,Avtovaz (Togliatti Volga Car) CHP Power Plant Russia,,,,
1006372,CHP-12,Russia,41923,TEP-12 CHP Power Plant Russia,42274,SOLIKAMSK-12,,
1006374,CHP-20,Russia,41934,TEP-20 CHP Power Plant Russia,29461,MOSCOW-20,,
1006375,CHP-21,Russia,41936,TEP-21 Thermal and CCGT Power Plant Russia,29462,MOSCOW-21,,
1006376,CHP-22,Russia,41937,TEP-22 Thermal Power Plant Russia,29463,MOSCOW-22,,
1006377,CHP-23,Russia,41935,TEP-23 CHP Power Plant Russia,29464,MOSCOW-23,,
1006378,CHP-8,Russia,41926,TEP-8 CHP Power Plant Russia,45448,TILICHIKI-8,,
1006383,Dzerzhinsk TPP,Russia,,,11586,DZERZHINSK,,
1006389,GES-1 (PG Smidovich),Russia,,,42043,SMIDOVICH-1,,
1006396,Iriklinskaya,Russia,42104,Iriklinskaya,,,,
1006397,Ivanovskaya CHPP-2,Russia,,,51615,IVANOVSKAYA,,
1006399,Izhevsk HPP-1,Russia,,,19872,IZHEVSK-1,,
1006405,Kamskaya HPP,Russia,42067,Kamskaya Hydroelectic Power Plant Russia,21058,KAMSKAYA,,
1006413,Kharanorskaya,Russia,42954,Kharanorskaya Coal Power Plant Russia,,,,
1006414,Kirishskaya GRES,Russia,43053,Kirishskaya GRES Gas CHP Power Plant Russia,,,,
1006415,Kirov CHPP-3,Russia,,,22302,KIROV-3,,
1006418,Kola NPP,Russia,3882,Kola Nuclear Power Plant Russia,22662,KOLA,,
1006422,Konakovskaya,Russia,40340,Konakovskaya GRES Gas CHP Power Plant Russia,,,,
1006424,Krasnoyarsk,Russia,42056,Krasnoyarsk Hydroelectric Power Project Russia,50994,KRASNOYARSK-4,,
1006425,KRASNOYARSK CHP-1,Russia,42014,Krasnoyarsk CHP-1 Coal Power Plant Russia,23049,KRASNOYARSK-1,,
1006426,Krasnoyarskaya GRES-2,Russia,42026,Tomsk GRES-2 Thermal Power Plant Russia,,,,
1006429,Kursk,Russia,3923,Kursk Nuclear Power Plant Russia,23400,KURSK NPP,,
1006434,Leningrad NPP,Russia,4028,Leningrad Nuclear Power Plant Russia,,,,
1006440,NAZAROVO GRES,Russia,,,30681,NAZAROVO,,
1006444,Nizhegorodskaya HPP,Russia,,,31375,NIZHEGORODSKAYA,,
1006446,Nizhnevartovskaya,Russia,40135,Nizhnevartovskaya Gas Power Plant Russia,,,,
1006449,Novo Sverdlovsk,Russia,42033,Novo Sverdlovsk Coal Power Plant Russia,31801,NOVO-SVERDLOVSK,,
1006451,NOVO-KEMEROVO CHP,Russia,,,31796,NOVO-KEMEROVO,,
1006455,Novocherkasskaya GRES,Russia,40346,Novocherkasskaya GRES Thermal Power Plant Russia,,,,
1006460,Novovoronezh,Russia,4547,Novovoronezh Nuclear Power Plant Russia,31824,NOVOVORONEZH-1,,
1006465,Pechorskaya,Russia,42958,Pechorskaya Gas Thermal Power Plant Russia,,,,
1006467,Perm HPP-13,Russia,42032,Perm HPP-13 Thermal Power Plant Russia,34235,PERM-13,,
1006469,Permskaya,Russia,40128,Permskaya Gas Power Plant Russia,,,,
1006471,Primorskaya TPP,Russia,,,35782,PRIMORSKAYA NUCLEAR,,
1006475,Reftinskaya GRES,Russia,40338,Reftinskaya GRES Coal CHP Power Plant Russia,36960,REFTINSKAYA SDPP,,
1006476,Rostov NPP,Russia,46043,Rostov (Volgodonsk) Nuclear Power Plant Russia,,,,
1006478,Ryazanskaya GRES,Russia,40342,Ryazanskaya GRES-24 Gas Power Plant Russia,,,,
1006485,Saratov HPP-2,Russia,42049,Saratov CHP-2 Power Plant Russia,39825,SARATOV-2,,
1006487,Saratovskaya HPP,Russia,42073,Saratovskaya Hydroelectric Power Plant Russia,,,,
1006488,Sayano-Shushensky Branch,Russia,,,40020,SAYANO-SHUSHENSKAYA,,
1006489,Serovskaya GRES,Russia,,,40630,SEROVSKAYA,,
1006490,Sevan-Hrazdan Cascade,Russia,41835,Hrazdan (Sevan-Hrazdan Cascade) Hydroelectric Power Plant Armenia,,,,
1006491,Severo-Zapadnaya,Russia,,,40725,SEVERO-ZAPADNAYA,,
1006493,Shaturskaya GRES,Russia,43056,Shaturskaya GRES-5 Multifuel Power Plant Russia,,,,
1006497,Smolensk,Russia,5438,Smolensk Nuclear Power Plant Russia,42075,SMOLENSK SDPP,,
1006499,Smolenskaya GRES,Russia,40140,Smolenskaya GRES Gas Power Plant Russia,,,,
1006506,Surgutskaya GRES-1,Russia,40144,Surgutskaya GRES-1 Gas CHP Power Plant Russia,39824,SARATOV GRES/TETS-1,,
1006511,Thermal Power Station 10,Russia,40550,Irkutsk Thermal Power Station-10 Russia,4103,BEREZNIKI-10,196933344,Anpara Thermal Power Station
1006512,Thermal Power Station 11,Russia,40552,Irkutsk Thermal Power Station-11 Russia,42273,SOLIKAMSK-11,221264662,Wardha Thermal Power Station
1006514,Tobolsk CHP,Russia,44244,Tobolsk CHP Power Plant Russia,45612,TOBOLSK,,
1006515,Togliatti,Russia,42038,Togliatti CHP Coal Power Plant Russia,45651,TOGLIATTI,,
1006517,TOM-USINSK GRES,Russia,42018,Tom Usinskaya GRES Coal Power Plant Russia,46918,USINSK IES,,
1006521,TPP-2,Russia,46053,Ufimskaya TPP-2 Power Plant Russia,,,,
1006522,TPP-3 (R.E. Klasson),Russia,46054,Ufimskaya TPP-3 CHP  Plant Russia,29453,MOSCOW-03 KLASSON,,
1006524,Troitskaya GRES,Russia,40347,Troitskaya GRES Coal Power Plant Russia,,,,
1006525,Tyumen CHP-1,Russia,44242,Tyumen CHP-1 Power Plant Russia,46784,TYUMEN-1,,
1006527,Ufimskaya TPP-2,Russia,46053,Ufimskaya TPP-2 Power Plant Russia,,,,
1006528,Ulyanovsk TPP-1,Russia,42051,Ulyanovsk CHP-1 Power Plant Russia,46991,ULYANOVSK TETS-1,,
1006530,Urengoyskaya,Russia,44253,Urengoyskaya Gas Power Plant Russia,,,,
1006531,Ust Illminsk (HPP),Russia,,,47346,UST-ILIMSK,,
1006532,Ust Illminsk (TPP),Russia,,,47346,UST-ILIMSK,,
1006534,Verkhnetagilskaya,Russia,40132,Verkhnetagilskaya Gas and Coal Power Plant Russia,,,,
1006538,Volzhskaya HPP,Russia,,,48536,VOLZHSKAYA (CONGRESS),,
1006541,Votkinskaya HPP,Russia,40583,Votkinskaya Hydroelectric Power Plant Russia,,,,
1006543,Yaroslavl TPP-1,Russia,,,50585,YAROSLAVL-1,,
1006549,Yuzhnouralskaya 1,Russia,42959,Yuzhnouralskaya (South Ural) Gas Thermal Power Plant Russia,,,,
1006555,Zhigulevskaya HPP,Russia,,,50996,ZHIGULEVSKAYA,,
1006868,Kvilldal,Norway,,,23472,KVILLDAL,3791856,Kvilldal kraftverk
1006875,Lang Sima,Norway,,,,,828924509,Lang-Sima
1007003,Rana,Norway,,,36575,RANA,,
1007044,Saurdal,Norway,,,39960,SAURDAL,214181608,Statkraft Saurdal Pumpekraftstasjon
1007117,Svartisen,Norway,45757,Svartisen Hydroelectric Power Plant Norway,43936,SVARTISEN,4235848851,Svartisen kraftverk
1007124,Sy-Sima,Norway,,,,,4075141309,Sy-Sima
1007142,Tonstad,Norway,,,45858,TONSTAD,285825724,Tonstad kraftverk
1007225,ALTOMONTE,Italy,43985,Edison Altomonte CCGT Power Plant Italy,1214,ALTOMONTE,,
1007226,ANAPO C.LE,Italy,45434,Anapo Pumped Storage Power Plant Italy,1456,ANAPO,6010414,Centrale Anapo
1007234,BRINDISI NORD,Italy,43681,EDIPOWER Brindisi Nord Power Plant Italy,5809,BRINDISI NORD,402304796,Centrale termoelettrica di Brindisi
1007235,BRINDISI SUD CE,Italy,3078,ENEL Brindisi Sud (Federico II) Coal Power Plant Italy,13225,BRINDISI SUD,,
1007241,Cassano d_—ÈAdda,Italy,43711,A2A Cassano d'Adda Gas CCGT Italy,7323,CASSANO,67400512,Centrale di Cassano d'Adda
1007242,CCGT APRILIA,Italy,43990,Sorgenia Aprilia CCGT Power Plant Italy,67498,APRILIA SOLAR,175785780,Centrale di Aprilia
1007245,CENTRALE DI SCANDALE,Italy,43696,Scandale CCGT Power Plant Italy,40038,SCANDALE,182872169,Centrale Termoelettrica di Scandale
1007247,CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),Italy,43994,Sorgenia Bertonico-Turano Lodigiano CCGT Power Plant Italy,25595,BERTONICO-TURANO,402312127,Centrale di Bertonico-Turano Lodigiano
1007251,CHIVASSO,Italy,43682,Edipower Chivasso CCGT Power Plant Italy,8489,CHIVASSO,95099552,Centrale Termoelettrica di Chivasso
1007256,E.ON C.TE LIVORNO FERRARIS ,Italy,43684,E.ON Livorno Ferraris CCGT Power Plant Italy,25493,LIVORNO-FERRARIS,324331121,Livorno Ferraris CCGT Power Plant
1007257,EDOLO,Italy,43971,Edolo Pumped Storage Hydroelectric Power Plant Italy,11821,EDOLO,64200873,Centrale ENEL di Edolo
1007258,ENERGIA MOLISE,Italy,,,29010,MOLISE,,
1007259,ENIPOWER BRINDISI,Italy,43980,ENIPOWER SPA  Brindisi CCGT Power Plant Italy,5807,BRINDISI ENIPOWER,,
1007260,ENIPOWER RAVENNA,Italy,45224,Eni Ravenna CCGT Power Plant Italy,,,,
1007264,Flume Santo,Italy,42715,E.ON Fiume Santo Coal Power Plant Italy,13508,FIUME SANTO,402276669,Fiume Santo
1007265,FUSINA T.,Italy,43722,ENEL Andrea Palladio-Fusina Thermal Power Plant Italy,14379,FUSINA ALUMETAL,,
1007270,GISSI,Italy,44015,A2A Gissi CCGT Power Plant Italy,15170,GISSI,98201273,Centrale di Gissi
1007271,GROSIO,Italy,,,16010,GROSIO,72557214,A2A Impianto di Grosio
1007274,ISAB ENERGY,Italy,44108,ISAB Priolo Gargallo IGCC Power Plant Italy,19596,ISAB ENERGY,399002885,Centrale IGCC ex Isab Energy
1007277,LA CASELLA C.LE,Italy,43771,ENEL La Casella Power Plant Italy,23637,LA CASELLA,,
1007279,La Spezia,Italy,43724,ENEL La Spezia (Eugenio Montale) CCGT and Thermal Power Plant Italy,23897,LA SPEZIA,,
1007280,La Spezia (coal),,,,23897,LA SPEZIA,,
1007285,LEVANTE,Italy,43986,Edison Marghera Levante CCGT Power Plant Italy,27202,MARGHERA LEVANTE,162103808,Emilia-Levante
1007290,MONCALIERI,Italy,44003,IRIDE Moncalieri CCGT Power Plant Italy,29047,MONCALIERI,106629023,Centrale di Moncalieri
1007292,MONTALTO (Alessandro Volta),Italy,43996,Montalto di Castro (Alessandro Volta) CCGT Power Plant,,,96951146,"Centrale termoelettrica ""Alessandro Volta"""
1007297,OSTIGLIA,Italy,43694,E.ON Ostiglia CCGT Power Plant Italy,32999,OSTIGLIA,82104200,Centrale termoelettrica di Ostiglia
1007298,PIACENZA,Italy,43692,Edipower Piacenza CCGT Power Plant Italy,34499,PIACENZA,,
1007300,PIOMBINO TERMICA,Italy,44008,ENEL Piombino Thermal Power Plant Italy,34726,PIOMBINO ILVA,,
1007304,PORTO CORSINI,Italy,43997,ENEL Porto Corsini (Teodora)  CCGT Power Plant Italy,35456,PORTO CORSINI,,
1007307,PORTO TOLLE,Italy,44000,ENEL Porto Tolle Thermal Power Plant Italy,35481,PORTO TOLLE,81944353,Centrale termoelettrica di Porto Tolle
1007309,PRESENZANO,Italy,45430,Presenzano (Domenico Cimarosa) Pumped Storage Power Plant Italy,35733,PRESENZANO,338764880,Centrale Idroelettrica Presenzano
1007310,PRIOLO C.LE,Italy,43998,ENEL Priolo Gargallo (Archimede)  CCGT Power Plant Italy,35802,PRIOLO EDISON,,
1007315,RIZZICONI,Italy,43698,Rizziconi CCGT Power Plant Italy,37631,RIZZICONI,281858231,Centrale Rizziconi
1007316,RONCOVALGRANDE,Italy,45431,Roncovalgrande Pumped Storage Power Plant Italy,37903,RONCOVALGRANDE (DELIO),384166024,Centrale Roncovalgrande
1007319,ROSSANO TE,Italy,44001,ENEL Rossano Thermal Power Plant Italy,38014,ROSSANO CALABRO,,
1007327,SAN FILIPPO DEL MELA,Italy,43691,Edipower San Filippo del Mela Thermal Power Plant Italy,39144,SAN FILIPPO DEL MELA,139107362,Centrale di San Filippo del Mela
