country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
AUS,Australia,Muja C,AUS0000214,400.0,-33.4458,116.3060,Coal,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Muja D,AUS0000215,454.0,-33.4462,116.3072,Coal,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Mulgrave,AUS0000375,13.0,-17.0932,145.7887,Biomass,,,,,MSF Sugar,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Mumbida Wind Farm,AUS0000475,55.0,-28.9918,114.9599,Wind,,,,,Verve Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2014,,,,,
AUS,Australia,Mungarra,AUS0000216,112.0,-28.8893,115.1179,Gas,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Mungullah,AUS0000387,18.0,-24.8911,113.7095,Gas,,,,,Horizon Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Munmorah,AUS0000282,600.0,-33.2117,151.5418,Coal,,,,,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Murray 1,AUS0000107,950.0,-36.2467,148.1901,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Murray 2,AUS0000106,552.0,-36.2423,148.1362,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Musselroe,AUS0000420,168.0,-40.7798,148.0098,Wind,,,,,Hydro Tasmania Wind Operations Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2013,,,,,
AUS,Australia,Narrogin Bioenergy Plant,AUS0000444,1.0,-32.9521,117.1916,Biomass,,,,,Verve Energy  Western Power  Oil Mallee Co  Enecon P/L,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2013,,,,,
AUS,Australia,Neerabup,AUS0000198,330.0,-31.6712,115.8021,Gas,,,,,Newgen Neerabup Partnership,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Newington Solar Suburb,AUS0000439,0.67,-33.8413,151.0538,Solar,,,,,Pacific Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Newman Iron Ore Mine,AUS0000199,140.0,-23.3443,119.7086,Gas,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Newport,AUS0000094,500.0,-37.8415,144.8942,Gas,,,,,Industry Funds Management,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nieterana,AUS0000013,2.2,-42.2686,146.2629,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nine Network,AUS0000316,3.2,-33.8110,151.1966,Oil,,,,,Nine Network,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Noranda,AUS0000326,1.1,-31.8654,115.8773,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Norseman Mine,AUS0000320,9.0,-32.1963,121.7943,Oil,,,,,,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,North Sydney,AUS0000312,0.8,-33.8384,151.2054,Gas,,,,,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,North Sydney,AUS0000314,2.4,-33.8398,151.2069,Gas,,,,,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Northern,AUS0000248,530.0,-32.5433,137.7882,Coal,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nullagine Diesel Backup,AUS0000363,0.96,-21.8794,120.1129,Oil,,,,,Horizon Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nullagine Solar Farm,AUS0000362,0.2,-21.8795,120.1117,Solar,,,,,Horizon Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nymboida,AUS0000283,33.6,-29.9257,152.7417,Hydro,,,,,Essential Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Nyngan Solar Plant,AUS0000476,102.0,-31.5527,147.0854,Solar,,,,,AGL Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2016,,,,,
AUS,Australia,Oakey,AUS0000166,282.0,-27.4184,151.6798,Gas,,,,,Oakey Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Oakland Hills Wind Farm,AUS0000016,67.2,-37.6638,142.5481,Wind,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Oaky,AUS0000284,4.8,-30.5751,152.0690,Hydro,,,,,Essential Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Oaky Creek,AUS0000167,20.0,-22.9878,148.5817,Gas,,,,,EnvironGen (Oaky) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Onslow,AUS0000411,3.6,-21.6582,115.0990,Gas,,,,,,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Ord River,AUS0000224,30.0,-16.1201,128.7383,Hydro,,,,,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Osborne,AUS0000235,180.0,-34.7980,138.5079,Gas,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Owen Springs,AUS0000255,36.7,-23.8636,133.8255,Gas,,,,,NT Power and Water,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Paloona,AUS0000130,30.0,-41.2826,146.2490,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Paraburdoo,AUS0000229,153.0,-23.2235,117.6135,Gas,,,,,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Paraburdoo (Standby),AUS0000228,20.0,-23.2220,117.6150,Gas,,,,,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pedler Creek,AUS0000236,3.1,-35.2023,138.5021,Waste,,,,,Energy Developments LFG (SA) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pelican Point,AUS0000237,478.0,-34.7650,138.5053,Gas,,,,,International Power - GDF Suez Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Perth Zoo,AUS0000426,2.37,-31.9767,115.8548,Solar,,,,,Perth Zoo,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pindari,AUS0000012,5.7,-29.3886,151.2442,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pine Creek,AUS0000258,34.76,-13.7856,131.8624,Gas,,,,,NGD (NT) / Cosmo Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pinjar,AUS0000200,584.0,-31.5577,115.8204,Gas,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pinjarra Bauxite Mine and Alumina Refinery,AUS0000201,280.0,-32.6473,115.9469,Gas,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Pioneer Sugar Mill,AUS0000053,67.8,-19.5575,147.3308,Biomass,,,,,CSR,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Plane Creek Sugar Mill,AUS0000074,14.0,-21.4282,149.2159,Biomass,,,,,Sucrogen (Plane Creek Mill) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Playford,AUS0000247,240.0,-32.5393,137.7819,Coal,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Plutonic Gold Mine,AUS0000225,28.0,-25.3110,119.4508,Gas,,,,,Barrick Gold of Australia,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Poatina,AUS0000121,300.0,-41.8116,146.9190,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Port Hedland,AUS0000325,84.0,-20.3782,118.5384,Gas,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Port Hedland,AUS0000206,126.0,-20.4283,118.5498,Gas,,,,,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Port Lincoln,AUS0000238,73.5,-34.7002,135.8047,Oil,,,,,Synergen Power,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Port Stanvac,AUS0000345,57.6,-35.1104,138.4915,Oil,,,,,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Proserpine Sugar Mill,AUS0000311,17.0,-20.3985,148.5797,Biomass,,,,,Sucrogen,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Quarantine,AUS0000239,224.0,-34.7793,138.5224,Gas,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Queen Victoria Market Solar Array,AUS0000430,0.25,-37.8069,144.9569,Solar,,,,,Melbourne City Council,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Ravensthorpe,AUS0000202,56.0,-33.6100,120.3600,Oil,,,,,First Quantum Minerals,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Red Hill,AUS0000327,3.65,-31.8317,116.0992,Waste,,,,,Landfill Gas and Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Redbank,AUS0000285,143.8,-32.5802,151.0719,Coal,,,,,Redbank Energy Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Reece,AUS0000141,238.0,-41.7238,145.1359,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Remount,AUS0000115,2.2,-41.3950,147.1554,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Repulse,AUS0000120,28.0,-42.5077,146.6470,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Revesby Workers Club,AUS0000317,2.5,-33.9534,151.0137,Oil,,,,,Revesby Workers Club,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Rochedale,AUS0000073,4.2,-27.5591,153.1236,Waste,,,,,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
AUS,Australia,Rockingham,AUS0000358,2.1,-32.2863,115.8154,Waste,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2012,,,,,
