country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_data_source,estimated_generation_gwh
IND,India,KOSI,IND0000212,20.0,26.4970,86.9549,Hydro,,,,1973,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KOTA,IND0000213,1240.0,25.1712,75.8171,Coal,Oil,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,8526.276,8010.253,6992.321,6628.792,6415.029,Central Electricity Authority,
IND,India,KOTA COMPLEX,WRI1019890,125.0,25.1386,75.8883,Coal,,,,,Dcm & chem,Dcm & chem,http://www.dcmshriram.com/,WRI,,,,,,,,,
IND,India,KOTESHWAR,IND0000214,400.0,30.2594,78.4971,Hydro,,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1514.24075,1204.11915,1241.80975,1218.42725,1214.2283499999999,Central Electricity Authority,
IND,India,KOTLA,IND0000215,77.65,31.2680,76.4920,Hydro,,,,1957,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,481.5203,428.1684,428.29775,428.4271,505.6789,Central Electricity Authority,
IND,India,KOVILKALAPPAL,IND0000216,107.88,10.5415,79.4507,Gas,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,460.268,373.2247,363.398,308.967,266.158,Central Electricity Authority,
IND,India,KOYNA COMPLEX,IND0000217,1956.0,17.4599,73.6840,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,3809.10875,3036.541,2961.9359,3289.32075,2617.59625,Central Electricity Authority,
IND,India,KS Oils Chinnakuyili Wind Farm,WRI1026340,12.0,10.9328,77.0912,Wind,,,,,KS Oils,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1300103078.33/view,WRI,,,,,,,,,
IND,India,KUDGI,IND0000519,2400.0,16.4994,75.8349,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,24.151774999999997,3249.0,Central Electricity Authority,
IND,India,KULHAL,IND0000218,30.0,30.4289,77.6296,Hydro,,,,1975,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,177.62740000000002,155.3792,138.2851,121.589,123.35015,Central Electricity Authority,
IND,India,KUNDAH I-V,IND0000219,555.0,11.2861,76.6511,Hydro,,,,1966,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1520.60875,1542.9166500000001,1365.5778,811.53195,802.19885,Central Electricity Authority,
IND,India,KUNDANKULAM,IND0000220,2000.0,8.1691,77.1327,Nuclear,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,3875.32315,2027.0,5724.02,7894.4,Central Electricity Authority,
IND,India,KUNDARGI MILL,WRI1019925,16.5,16.2651,75.5302,Biomass,,,,,Gem Sugars ltd,Gem Sugars ltd,http://www.gemgroup.in/gem-sugar.html,WRI,,,,,,,,,
IND,India,KUNDARKI TPP,IND0000221,90.0,27.0786,82.0841,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,443.42,483.043,336.854,418.96,173.234,Central Electricity Authority,
IND,India,KUTCH LIG.,IND0000222,290.0,23.6626,68.7843,Coal,Oil,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1552.96,1393.879,1375.348,1259.123,1090.75,Central Electricity Authority,
IND,India,KUTHUNGAL,IND0000223,21.0,9.9356,77.1068,Hydro,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,KUTTALAM GT,IND0000224,101.0,11.0760,79.5700,Gas,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,594.39,452.527,518.844,335.927,309.549,Central Electricity Authority,
IND,India,KUTTIADI,IND0000225,125.0,11.5484,75.8988,Hydro,,,,1983,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,845.5609499999999,736.76765,556.4438,325.60380000000004,427.9694,Central Electricity Authority,
IND,India,KUTTIYADI Add ext,IND0000226,100.0,11.5484,75.8988,Hydro,,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,18.71595,150.7226,170.0853,Central Electricity Authority,
IND,India,KVK Energy Solar Project,WRI1020244,100.0,,,Solar,,,,2013.0,KVK Energy Ventures Ltd,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=260,,,,,,,,,,
IND,India,KYMORE,WRI1020004,50.0,24.0529,80.6144,Coal,,,,,Acc Acc ltd,Acc Acc ltd,http://www.acclimited.com/,WRI,,,,,,,,,
IND,India,KYREDEMKULAI,IND0000227,60.0,25.7848,91.7895,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,132.90215,112.5345,116.92245,64.96355000000001,131.5191,Central Electricity Authority,
IND,India,K_GUDEM,IND0000163,720.0,17.6219,80.6936,Coal,Oil,,,1972,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,3822.492,3968.141,3972.068,3537.52,3459.695,Central Electricity Authority,
IND,India,K_GUDEM NEW,IND0000164,1000.0,17.6219,80.6936,Coal,Oil,,,2004,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,6492.0,6792.303,6108.419,6062.339491,6576.796,Central Electricity Authority,
IND,India,K_KHEDA II,IND0000165,1340.0,21.2818,79.1160,Coal,Oil,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,6457.09,7513.134,7444.948,7062.071,5630.601,Central Electricity Authority,
IND,India,Kaladonger Wind Farm,WRI1026341,75.6,27.0931,70.9996,Wind,,,,,Bindu Vau Urja Private Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1356681143.52/view,WRI,,,,,,,,,
IND,India,Kamuthi Solar Power Plant,WRI1026151,648.0,9.3381,78.3917,Solar,,,,,Adani Power Limited,Adani Power Limite r Er,http://www.adanipower.com,Industry About,,,,,,,,,
IND,India,Karmaria Solar Power Plant,WRI1026152,15.0,23.3500,70.3880,Solar,,,,,SunBorne Energy Gujarat One Pvt,SunBorne Energy Gujarat One Private Limited,http://sunborneenergy.com,Industry About,,,,,,,,,
IND,India,Karur Textile Park Wind Farm,WRI1026778,6.0,8.3091,77.6191,Wind,,,,,Karur Textile Park limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1297334588.3/view,WRI,,,,,,,,,
IND,India,Kathauti 1 Solar Power Plant,WRI1026153,5.0,27.2240,74.2524,Solar,,,,,Azure Power (Rajasthan) Private Limited,Azure Power (Rajasthan) Private Limited,http://www.azurepower.com,Industry About,,,,,,,,,
IND,India,Kathauti 2 Solar Power Plant,WRI1026154,40.0,27.2089,74.2553,Solar,,,,,Azure Power (Rajasthan) Private Limited,Azure Power (Rajasthan) Private Limited,http://www.azurepower.com,Industry About,,,,,,,,,
IND,India,Katol - Citra Solar Power Plant,WRI1026155,2.0,21.3170,78.6025,Solar,,,,,Citra Real Estate Limited,Real Estate e,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,Industry About,,,,,,,,,
IND,India,Katol - Sepset Solar Power Plant,WRI1026156,2.0,21.3174,78.6001,Solar,,,,,Sepset Construction Limited,Sepset Constructio te,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,Industry About,,,,,,,,,
IND,India,Khadoda Solar Power Plant,WRI1026157,10.0,23.4430,73.2014,Solar,,,,,Gujarat Urja Vikas Nigam Limited,Gujarat Urja Vikas Nigam Limited,http://www.azurepower.com,Industry About,,,,,,,,,
IND,India,Khandala Solar Power Plant,WRI1026158,5.2,18.6051,75.0381,Solar,,,,,Firestone Trading Private Limited,Firestone Trading Private Limited,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,Industry About,,,,,,,,,
IND,India,Khetusar - Northern Solar Power Plant,WRI1026159,20.0,27.3225,71.9951,Solar,,,,,Northern Solaire Prakash Private Limited,Solairedirect,http://www.solairedirect.com,Industry About,,,,,,,,,
IND,India,Khetusar - Suryauday Solar Power Plant,WRI1026160,10.0,27.3247,71.9910,Solar,,,,,Suryauday Solaire Prakash Private Limited,Solairedirect,http://www.solairedirect.com,Industry About,,,,,,,,,
IND,India,Khilchipur Solar Power Plant,WRI1026161,25.0,24.0682,76.5890,Solar,,,,,ACME Solar Energy,ACME Solar Energy,http://www.acme.in,Industry About,,,,,,,,,
IND,India,Khirsara - Unity Solar Power Plant,WRI1026162,5.0,23.3578,70.0548,Solar,,,,,Unity Power Limited,Unity Power Limite r World,http://www.backboneworld.com,Industry About,,,,,,,,,
IND,India,Khirsara - Welspun Solar Power Plant,WRI1026163,15.0,23.3618,70.0536,Solar,,,,,Welspun Urja India Limited,Urja India edEnewables,http://www.welspunrenewables.com,Industry About,,,,,,,,,
IND,India,Khirwa Solar Power Plant,WRI1026164,1.0,27.3010,72.3236,Solar,,,,,Conflux Infratech Private Limited,Infratech e M/Pdf,http://www.rrecl.com/PDF/Details%20of%Rajasthan.pdf,Industry About,,,,,,,,,
IND,India,Khori Wind Farm,WRI1026668,20.8,21.1670,74.3272,Wind,,,,,REI Agro Limited,CDM,https://cdm.unfccc.int/filestorage/L/V/Q/LVQ9ANSCJX8164E5H7PWYIB3O0RZ2U/Revised%20PDD%20Version%2006%20dated%205th%20June%202012%20-%20Clean%20mode.pdf?t=akx8b2pxZm9ufDC6M3RsDeQKejKPRFouqWsR,WRI,,,,,,,,,
IND,India,Kohinoor Wind Farm,WRI1026342,24.0,26.6797,71.0260,Wind,,,,,Kohinoor Planet Construction Pvt. Ltd,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1302691944.71/view,WRI,,,,,,,,,
IND,India,Komal West Solar Power Plant,WRI1026165,1.0,11.0118,79.5898,Solar,,,,,Tata Power Solar Systems Limited (TPREL),S Limited Rsolar,http://www.tatapowersolar.com,Industry About,,,,,,,,,
IND,India,Kosa Wind Farm,WRI1026086,33.0,23.3183,68.6988,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/w/m/64TXH0Y1V9ZCISBKO3F758PEQNUJDR.pdf/PDD__V-2_5_19_10_2012.pdf?t=akh8b2pkZTFtfDAP0pu4sjZSao0P-GV-Qzqn,WRI,,,,,,,,,
IND,India,Kottamangalam Wind Farm,WRI1026067,56.25,10.6558,77.2471,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/a/1/0JPNG5S4A821KD6IUHWBOEYRVFTL3X.pdf/ALWE%20PDD_Ver%206%20_06.03.2013_%20Clean%20.pdf?t=dlV8b2picjMyfDAQ_TbHluMZz9jMHYOK8XbU,WRI,,,,,,,,,
IND,India,Kottathara Village Wind Farm,WRI1026775,3.0,11.0951,76.6709,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1315830379.2/view,WRI,,,,,,,,,
IND,India,Kudankulam,WRI1026848,2000.0,8.1689,77.7126,Nuclear,,,,,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=853,WRI,,,,,,,,,
IND,India,LAKHERI CEMENT PLANT,WRI1019891,25.0,25.6732,76.1901,Coal,,,,,Acc Acc ltd,Acc Acc ltd,http://www.acclimited.com/,WRI,,,,,,,,,
IND,India,LAKWA GT,IND0000228,142.2,27.0221,94.8833,Gas,Oil,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,834.349,855.342825,870.2,823.297501,614.442988,Central Electricity Authority,
IND,India,LALITPUR TPP,IND0000230,1980.0,24.7971,78.6463,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,495.63,3741.87,8072.02,Central Electricity Authority,
IND,India,LARA,IND0000531,800.0,21.7570,83.4573,Coal,Oil,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,0.0,Central Electricity Authority,
IND,India,LARGI,IND0000229,126.0,31.7196,77.2120,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,595.7463,606.64155,653.56575,608.6016999999999,609.2982,Central Electricity Authority,
IND,India,LEIMAKHONG DG,IND0000231,36.0,,,Oil,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,0.0,0.0,0.0,Central Electricity Authority,
IND,India,LIGANAMAKKI,IND0000232,55.0,14.1704,74.8388,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,266.6003,254.98864999999998,118.3453,105.1118,124.92225,Central Electricity Authority,
IND,India,LIKIM RO,IND0000233,24.0,,,Hydro,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,LITL Uthumalai,WRI1026343,10.0,8.9969,77.5370,Wind,,,,,Loyal Textile Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/SGS-UKL1200600517.28/view,WRI,,,,,,,,,
IND,India,LNJP Bahla Basti Wind Farm,WRI1026674,20.0,26.5114,71.4974,Wind,,,,,LNJ Power Ventures Limited,CDM,https://cdm.unfccc.int/Projects/DB/KBS_Cert1356901378.31/view,WRI,,,,,,,,,
IND,India,LODHIVALI,WRI1019964,40.0,18.9002,73.2032,Oil,,,,,Tata Co ltd,Tata Co ltd,http://www.tatapower.com/,WRI,,,,,,,,,
IND,India,LOKMANGAL SUGAR ETHANOL,WRI1019965,31.5,17.4462,75.7161,Biomass,,,,,Lokmangal Lokmangal group,Lokmangal Lokmangal group,http://lokmangal.com/site/agro.html,WRI,,,,,,,,,
IND,India,LOKTAK,IND0000234,105.0,24.5870,93.6696,Hydro,,,,1983,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,636.6408,370.57779999999997,533.9567999999999,737.3646500000001,833.5513000000001,Central Electricity Authority,
IND,India,LOWER JHELUM,IND0000235,105.0,34.2189,74.5281,Hydro,,,,1978,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,513.9175,597.86565,662.87895,480.73425,478.58504999999997,Central Electricity Authority,
IND,India,LOWER JURALA,IND0000236,240.0,16.3125,77.7773,Hydro,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,8.9351,175.4583,204.8705,Central Electricity Authority,
IND,India,LOWER LAGYAP,IND0000237,12.0,,,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,LOWER METTUR,IND0000238,120.0,11.6425,77.7583,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,278.25174999999996,265.37645,222.25315,91.80865,131.29025,Central Electricity Authority,
IND,India,LOWER PERIYAR,IND0000239,180.0,9.9624,76.9570,Hydro,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,598.00495,574.26425,508.1664,305.69385,505.20129999999995,Central Electricity Authority,
IND,India,LOWER SILERU,IND0000240,460.0,17.8608,81.6814,Hydro,,,,1976,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1262.1376,1280.67445,1226.9743,827.7405,1104.22115,Central Electricity Authority,
IND,India,LTML Wind Energy Project in Tamil Nadu,WRI1026344,9.7,9.0870,77.6055,Wind,,,,,Loyal Textile Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/RINA1359562234.41/view,WRI,,,,,,,,,
IND,India,LVS POWER DG,IND0000241,36.8,,,Oil,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,0.0,0.0,0.0,Central Electricity Authority,
IND,India,Lakhewali Solar Power Plant,WRI1026166,2.1,30.4368,74.3316,Solar,,,,,Atma Powers Private Limited,Powers Private,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,,,,,,,
IND,India,Lakhmirwala Solar Power Plant,WRI1026167,20.0,29.8509,75.4023,Solar,,,,,Essel Clean Energy Limited,Clean Energy edOjects.Com,http://esselinfraprojects.com,Industry About,,,,,,,,,
IND,India,Lallian Kalan Solar Power Plant,WRI1026168,1.0,31.2496,75.4826,Solar,,,,,IK Energy Private Limited,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,,,,,,,
IND,India,Lalpur Wind Farm,WRI1026345,50.4,22.1694,69.8270,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1354282051.48/view,WRI,,,,,,,,,
IND,India,Landewadi Wind Farm,WRI1026790,4.0,,,Wind,,,,,Serum Institute of India Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1335362700.21/view,,,,,,,,,,
IND,India,Lathi Solar Power Plant,WRI1026169,1.0,27.0321,71.5322,Solar,,,,,Lanco Solar Power Limited,Lancosola,http://www.lancogroup.com,Industry About,,,,,,,,,
IND,India,Liberty Oil Satara Wind Farm,WRI1026346,2.4,17.8613,74.0733,Wind,,,,,Liberty Oil Mills Limited,CDM,https://cdm.unfccc.int/Projects/DB/Applus1436171071.3/view,WRI,,,,,,,,,
IND,India,M.A.P.P.,IND0000242,440.0,12.5571,80.1754,Nuclear,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1892.0,2356.63,2927.0,2916.67,2704.38,Central Electricity Authority,
IND,India,MACHKUND,IND0000243,114.75,18.5323,82.4645,Hydro,,,,1957,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,570.02555,517.1910499999999,475.08265,696.80845,465.36150000000004,Central Electricity Authority,
IND,India,MADHAVAMANTRI,IND0000244,4.5,12.2135,77.0225,Hydro,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MADHIKHEDA,IND0000245,60.0,25.5623,77.8348,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,135.84735,96.6742,91.69919999999999,146.47395,22.4074,Central Electricity Authority,
IND,India,MAHADEV PRASAD STPP,IND0000246,540.0,22.8395,86.0613,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,2289.03,1999.65,2663.47,2975.66,2662.47,Central Electricity Authority,
IND,India,MAHAN TPP,IND0000247,600.0,24.0077,82.4172,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,734.09,468.36,0.0,2430.38,2716.0,Central Electricity Authority,
IND,India,MAHATMA GANDHI TPP,IND0000248,1320.0,28.4900,76.3510,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,5824.62,6147.8,4638.57,2709.41,6889.57,Central Electricity Authority,
IND,India,MAHATMA SUGAR,WRI1019966,15.0,20.8558,78.5814,Biomass,,,,,Mahatma Power ltd,Mahatma Power ltd,https://www.zaubacorp.com/company/MAHATMA-SUGAR-POWER-LIMITED/U15421MH1997PLC111855,WRI,,,,,,,,,
IND,India,MAHI BAJAJ I&II,IND0000249,140.0,23.5443,74.5062,Hydro,,,,1987,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,225.9645,184.9108,165.51825,208.61169999999998,179.26914999999997,Central Electricity Authority,
IND,India,MAHUL REFINERY,WRI1019967,22.0,19.0162,72.8963,Oil,,,,,Bharat Corp ltd,Bharat Corp ltd,https://bharatpetroleum.com/,WRI,,,,,,,,,
IND,India,MAIHAR CEMENT PLANT,WRI1020005,31.4,24.2021,80.7997,Coal,,,,,Maihar Cement ltd,Maihar Cement ltd,http://www.maiharcement.co.in/,WRI,,,,,,,,,
IND,India,MAITHON,IND0000250,63.2,23.7872,86.8284,Hydro,,,,1957,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,97.44035000000001,137.3498,107.0023,121.41985,113.83795,Central Electricity Authority,
IND,India,MAITHON RB TPP,IND0000252,1050.0,23.8209,86.7600,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,5963.18,6311.0,6780.138,6956.983,6997.9400000000005,Central Electricity Authority,
IND,India,MALANA,IND0000253,186.0,32.0041,77.2494,Hydro,,,,2006,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,654.91895,575.9458000000001,692.8782,716.7283500000001,711.6040999999999,Central Electricity Authority,
IND,India,MALLARPUR,IND0000254,9.0,15.3773,76.4591,Hydro,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MANERI BHALI,IND0000255,394.0,30.7294,78.4238,Hydro,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1209.23345,1261.7196999999999,1707.0120499999998,1592.92535,1663.0629000000001,Central Electricity Authority,
IND,India,MANGALORE REFINERY,WRI1019926,166.5,12.9821,74.8496,Gas,,,,,Mangalore & petrochem,Mangalore & petrochem,https://mrpl.co.in/,WRI,,,,,,,,,
IND,India,MANGAON CCPP,IND0000520,388.0,18.3879,73.3529,Gas,,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,208.9768,0.0,Central Electricity Authority,
IND,India,MANGLAM CEMENT,WRI1019892,25.0,24.7176,75.9522,Coal,,,,,Manglam Cement ltd,Manglam Cement ltd,http://www.mangalamcement.com/,WRI,,,,,,,,,
IND,India,MANI DPH,IND0000256,9.0,13.6763,75.0462,Hydro,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MANIKDOH,IND0000257,6.0,19.2345,73.8144,Hydro,,,,1996,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MANIKGARH CEMENT,WRI1019968,50.0,19.7235,79.1761,Coal,,,,,Manikgarh Manikgarh cement,Manikgarh Manikgarh cement,http://www.manikgarhcement.com/,WRI,,,,,,,,,
IND,India,MANIYAR,IND0000258,12.0,9.3294,76.8798,Hydro,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MAQSOODPUR  IPP,IND0000259,90.0,,,Coal,Oil,,,2011,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,463.23,473.91,281.73,378.68,150.952,Central Electricity Authority,
IND,India,MARATHA CEMENT PLANT,WRI1019969,45.0,19.7030,79.2206,Coal,,,,,Ambuja Cements ltd,Ambuja Cements ltd,http://www.ambujacement.com/,WRI,,,,,,,,,
IND,India,MARWA TPP,IND0000260,1000.0,22.0708,82.6022,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,0.0,0.0,59.29676499999999,2180.429,5341.639,Central Electricity Authority,
IND,India,MATATILLA,IND0000261,30.6,25.1001,78.3717,Hydro,,,,1965,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,115.40010000000001,80.13730000000001,78.61495000000001,122.06660000000001,93.34094999999999,Central Electricity Authority,
IND,India,MEJA STPP,IND0000532,660.0,25.1447,81.9415,Coal,Oil,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,0.0,Central Electricity Authority,
IND,India,MEJIA,IND0000262,1340.0,23.4639,87.1311,Coal,Oil,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,7229.330000000001,5521.9,5125.82,5716.32,6345.2487,Central Electricity Authority,
IND,India,MEJIA TPS EXT,IND0000263,1000.0,23.4639,87.1311,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,4724.03,5111.95,5882.55,6189.11,5101.2656,Central Electricity Authority,
IND,India,MELAMARUTHUR (MUTHIARA),IND0000264,1200.0,8.9159,78.1374,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,805.76,2504.53,3482.79,3630.0,Central Electricity Authority,
IND,India,METTUR,IND0000265,840.0,11.7696,77.8138,Coal,Oil,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,5928.097,5697.399,5471.328,5239.703,4666.672,Central Electricity Authority,
IND,India,METTUR DAM,IND0000266,250.0,11.8014,77.8085,Hydro,,,,1960,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,459.06315,440.4069,339.72285,124.85260000000001,214.4822,Central Electricity Authority,
IND,India,METTUR TPS EXT,IND0000267,600.0,11.7696,77.8138,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1846.192,2802.37,3674.16,3212.7,2273.06,Central Electricity Authority,
IND,India,MIHAN TPP,IND0000268,246.0,21.0377,78.9334,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,244.388,0.0,0.0,0.0,0.0,Central Electricity Authority,
IND,India,MOHAMAD PUR,IND0000270,9.3,,,Hydro,,,,1949,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MOHARA,IND0000271,9.0,,,Hydro,,,,1962,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MONARCHAK CCPP,IND0000272,136.5,23.4380,91.2740,Gas,,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,0.0,125.88,174.7967,645.293,Central Electricity Authority,
IND,India,MORDI PLANT,WRI1019893,46.0,23.5496,74.4072,Coal,,,,,Rswm Rswm ltd,Rswm Rswm ltd,http://rswm.in/,WRI,,,,,,,,,
IND,India,MOUDA STPS,IND0000273,2320.0,21.1797,79.3978,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,664.0,2096.0,1718.0,3838.0,7276.0,Central Electricity Authority,
IND,India,MOYAGCHU,IND0000274,4.0,,,Hydro,,,,1993,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,,,,,,,
IND,India,MOYAR,IND0000275,36.0,11.6137,76.6919,Hydro,,,,1952,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,147.68785,144.00635,103.1218,61.2124,93.92800000000001,Central Electricity Authority,
IND,India,MRMPL Mudari Wind Farm,WRI1026348,20.0,26.8051,70.7381,Wind,,,,,Jodhpur Vidyut Vitran Nigam Limited,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1278588174.29/view,WRI,,,,,,,,,
IND,India,MSPL Wind Farm,WRI1026070,78.9,15.1579,75.7965,Wind,,,,,MSPL,CDM,https://cdm.unfccc.int/filestorage/I/M/8/IM82KOV79XD6W1FSRY0APUBQT5HNG3/PDD%20Version%203.1?t=eXJ8b2pkY3A3fDDe6Zq2yZtRMfXDrbXuYkLx,WRI,,,,,,,,,
IND,India,MUDHOL CEMENT,WRI1019927,50.0,16.2017,75.3005,Coal,,,,,Jk Cement ltd,Jk Cement ltd,http://www.jkcement.com/power-plants,WRI,,,,,,,,,
IND,India,MUKERIAN I -IV,IND0000276,207.0,31.9553,75.8360,Hydro,,,,1987,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2018,1240.4963500000001,1045.69525,1163.6127000000001,1078.09245,1264.4062,Central Electricity Authority,
IND,India,MUL GRETA,WRI1019970,15.0,20.0805,79.7148,Coal,,,,,Greta Energy ltd,Greta Energy ltd,http://www.gretagroup.com/,WRI,,,,,,,,,
IND,India,MUMBAI BPCL,WRI1019971,31.2,19.0160,72.8948,Gas,,,,,Bharat Corp ltd,Bharat Corp ltd,https://bharatpetroleum.com/,WRI,,,,,,,,,
IND,India,MUMBAI JINDAL,WRI1020014,25.2,18.5309,72.9465,Oil,,,,,Jsw Steel ltd,Jsw Steel ltd,http://www.jsw.in/,WRI,,,,,,,,,
IND,India,MUMBAI ONGC,WRI1020015,75.0,18.9988,72.8997,Gas,,,,,Ongc Gas corp,Ongc Gas corp,http://www.ongcindia.com/,WRI,,,,,,,,,
