Plant Code,Country,Plant Name,Owner,Latitude,Longitude,Primary Fuel,Total Capacity (MW),Net Generation (MWh),Operating Year,,,Total cap. (MW),Total gen. (MWh),
57067,USA,Toksook Bay,"Alaska Village Elec Coop, Inc",60.6,-164.7489,Oil,1.7,2540,2005,,,,,
57068,USA,GenConn Middletown LLC,GenConn Middletown LLC,41.554444,-72.576666,Oil,242,13144,2011,,,,,
57069,USA,Twin Cities Hydro LLC,Twin Cities Hydro LLC,44.9156,-93.1994,Hydro,18,103106,1924,,,,,
57070,USA,GenConn Devon LLC,GenConn Devon LLC,41.2108,-73.1075,Oil,242,18626,2010,,,,,
57071,USA,Denton Power LLC,Denton Power LLC,33.191854,-97.0761,Waste,1.6,13155,2008,,,,,
57072,USA,Granite City Works,United States Steel Granite City Works,38.6972,-90.1283,Gas,78,473562,2010,,,,,
57073,USA,Ivanpah 2,NRG Energy Services,35.556111,-115.468611,Solar,266.8,129263,2013,,,,,
57074,USA,Ivanpah 1,NRG Energy Services,35.533056,-115.4525,Solar,266,151966,2013,,,,,
57075,USA,Ivanpah 3,NRG Energy Services,35.580833,-115.4825,Solar,266.8,137856,2013,,,,,
57076,USA,South Columbus Water Resource Facility,Columbus Water Works,32.4119,-84.9761,Waste,3.6,1051,2010,,,,,
57078,USA,Steel Winds II,"First Wind O&M, LLC",42.8072,-78.8617,Wind,30,39527,2012,,,,,
57079,USA,Milford Wind Corridor I LLC,"First Wind O&M, LLC",38.53569,-112.935,Wind,407,415968,2009,,,,,
57080,USA,Sheffield Wind,"First Wind O&M, LLC",44.67598,-72.1013,Wind,80,88833,2011,,,,,
57081,USA,Calpine Vineland Solar LLC,Calpine Vineland Solar LLC,39.4636,-75.0667,Solar,8.2,5514,2009,,,,,
57082,USA,Kaheawa Wind Power II LLC,"First Wind O&M, LLC",20.79467,-156.536,Wind,52,69480,2012,,,,,
57083,USA,Bull Hill Wind Project,"First Wind O&M, LLC",44.723056,-68.2425,Wind,69,117098,2012,,,,,
57085,USA,Lake Dorothy Hydroelectric Project,Alaska Electric Light&Power Co,58.2325,-134.0533,Hydro,14.3,83600,2009,,,,,
57087,USA,Kahuku Wind Power LLC,"First Wind O&M, LLC",21.68097,-157.975,Wind,60,67666,2011,,,,,
57090,USA,Campbell Hill Windpower,Duke Energy DEGS Campbell Hill,43.01455,-105.999,Wind,198,331374,2009,,,,,
57091,USA,Silver Sage Windpower,Duke Energy DEGS Silver Sage Wndpwr LLC,41.12968,-105.024,Wind,84,132239,2009,,,,,
57093,USA,Casper Wind Farm,Chevron USA,42.884703,-106.221442,Wind,34,42376,2009,,,,,
57094,USA,Streator Cayuga Ridge South,Iberdrola Renewables Inc,40.9969,-88.49,Wind,600,765542,2010,,,,,
57095,USA,Penascal II Wind Project LLC,Iberdrola Renewables Inc,27.1197,-97.5499,Wind,402,528958,2010,,,,,
57096,USA,Star Point Wind Project LLC,Iberdrola Renewables Inc,45.51,-120.48,Wind,197.4,248462,2010,,,,,
57097,USA,Rugby Wind Power Project,Iberdrola Renewables Inc,48.4968,-99.9513,Wind,298,434190,2009,,,,,
57098,USA,Dry Lake Wind LLC,Iberdrola Renewables Inc,34.6596,-110.2842,Wind,126,117246,2009,,,,,
57099,USA,"RockTenn CP, LLC-Tacoma Mill","RockTenn CP, LLC-Tacoma Mill",47.266069,-122.428288,Biomass,64,311151,2009,,,,,
57100,USA,Santa Maria LFG Power Plant,J&A-Santa Maria LLC,34.9508,-120.4131,Waste,1.1,9019,2008,,,,,
57101,USA,J&A-Santa Maria II LLC,J&A-Santa Maria II LLC,34.9494,-120.3803,Waste,1.4,0,2010,,,,,
57102,USA,Whittier LFG Power Plant #1,J&A-Whittier LLC,33.9706,-118.0472,Waste,2.2,0,2006,,,,,
57103,USA,Newark America Mill,Newark America,42.561007,-71.848805,Gas,6.3,0,2007,,,,,
57106,USA,Mesalands Comm College Wind Turbine,Mesalands Community College,35.17,-103.74,Wind,3,3107,2008,,,,,
57107,USA,Milford Wind Corridor Stage II LLC,Milford Wind Corridor Stage II LLC,38.58523,-112.931,Wind,204,199197,2011,,,,,
57108,USA,Blue Canyon Windpower V LLC,Blue Canyon Windpower V LLC,34.8217,-98.4525,Wind,198,393186,2009,,,,,
57109,USA,Meadow Lake Wind Farm LLC,Meadow Lake Wind Farm LLC,40.6275,-86.935,Wind,399.4,495416,2009,,,,,
57110,USA,Blackstone Wind Farm LLC,Blackstone Wind Farm LLC,41.1508,-88.6233,Wind,204,272134,2009,,,,,
57111,USA,Lost Lakes Wind Farm LLC,Lost Lakes Wind Farm LLC,43.3456,-95.3233,Wind,200,368215,2009,,,,,
57112,USA,Meadow Lake Wind Farm II LLC,Meadow Lake Wind Farm II LLC,40.6431,-87.0242,Wind,198,161358,2010,,,,,
57113,USA,Blackstone Wind Farm II LLC,Blackstone Wind Farm II LLC,41.1406,-88.53,Wind,400,529552,2010,,,,,
57115,USA,Meadow Lake Wind Farm III LLC,Meadow Lake Wind Farm III LLC,40.5986,-87.0194,Wind,207,170177,2010,,,,,
57118,USA,Greensburg Wind Farm LLC,Greensburg,37.5499,-99.3444,Wind,25,42190,2010,,,,,
57119,USA,Koda Biomass Plant,Koda Energy LLC,44.7956,-93.5386,Other,23.4,117957,2009,,,,,
57120,USA,Wilton Wind II LLC,Wilton Wind II LLC,47.1333,-100.7011,Wind,99,203805,2009,,,,,
57121,USA,Ashtabula Wind II LLC,Ashtabula Wind II LLC,47.292437,-97.931692,Wind,240,414446,2009,,,,,
57122,USA,UCI Facilities Management Central Plant,University of California Irvine,33.6481,-117.8467,Gas,19,111103,2007,,,,,
57123,USA,Trail Ridge Landfill Gas Recovery,LES Project Holdings LLC,30.3167,-81.9833,Waste,9.6,70381,2008,,,,,
57124,USA,Payne's Ferry,Idaho Wind Partners 1 LLC,42.825278,-115.010833,Wind,42,63921,2010,,,,,
57125,USA,Camp Reed,Idaho Wind Partners 1 LLC,42.811944,-115.048889,Wind,45,66813,2010,,,,,
57126,USA,Yahoo Creek,Idaho Wind Partners 1 LLC,42.770833,-114.988611,Wind,42,65032,2010,,,,,
57128,USA,G2 Energy Marion LLC,G2 Energy LLC,29.3864,-82.1164,Waste,4,26987,2009,,,,,
57130,USA,Beaver Ridge Wind,Beaver Ridge Wind LLC,44.4967,-69.35,Wind,9,11832,2008,,,,,
57131,USA,Stoney Corners Wind Farm,Heritage Stoney Corners Wind Farm I LLC,44.19,-85.2983,Wind,120,153622,2009,,,,,
57132,USA,Nine Mile Gas Processing Plant,Enbridge G & P (Oklahoma) LP,35.9408,-99.3033,Gas,8.4,0,2001,,,,,
57133,USA,G2 Energy Ostrom Road LLC,G2 Energy LLC,39.0728,-121.3992,Waste,3.2,24064,2009,,,,,
57134,USA,OREG 4 Peetz,Ormat Nevada Inc,40.9925,-102.853056,Waste,4.5,4488,2009,,,,,
57135,USA,Big Sky Wind LLC,Everpower Wind Holdings Inc,41.599167,-89.456111,Wind,480,537021,2011,,,,,
57136,USA,Tuana Springs,Tuana Springs Energy LLC,42.8925,-115.0164,Wind,33.6,33958,2010,,,,,
57137,USA,Eurus Combine Hills Turbine Ranch 2,Eurus Combine Hills II LLC,45.943,-118.591,Wind,126,161908,2010,,,,,
57138,USA,Savannah River Site Biomass Cogen,Ameresco,33.283333,-81.666666,Waste,20.8,70925,2012,,,,,
57139,USA,Highland Wind Project (PA),Everpower Wind Holdings Inc,40.3042,-78.6908,Wind,125,148828,2009,,,,,
57141,USA,RV CSU Power LLC,RV CSU Power LLC,40.591099,-105.145904,Solar,3.8,2930,2009,,,,,
57151,USA,Beech Ridge Energy LLC,Invenergy Services LLC,38.0878,-80.4925,Wind,201,283747,2010,,,,,
57152,USA,Harvest Wind Project,Harvest Wind Project TIC,45.8131,-120.3475,Wind,197.8,249521,2009,,,,,
57153,USA,Langford Wind Power,Langford Wind Power LLC,31.085435,-100.67882,Wind,300,554710,2009,,,,,
57154,USA,Mesquite Lake Water & Power Plant 1,Mesquite Lake Water & Power Plant 1,32.906569,-115.513747,Waste,18.1,0,2009,,,,,
57156,USA,Barton Chapel Wind Farm,Iberdrola Renewables Inc,33.06797,-98.337652,Wind,240,285090,2009,,,,,
57159,USA,Windy Flats Wind Project,Windy Flats Partners LLC,45.7269,-120.8339,Wind,524.4,656728,2009,,,,,
57160,USA,White River Lock and Dam 1,White River Hydroelectric,35.757401,-91.636887,Hydro,4.3,18136,2007,,,,,
57161,USA,White River Lock and Dam 2,White River Hydroelectric,35.744036,-91.765418,Hydro,3.5,0,2007,,,,,
57162,USA,White River Lock and Dam 3,White River Hydroelectric,35.84361,-91.850521,Hydro,4.3,2018,2006,,,,,
57163,USA,Calabasas Gas to Energy Facility,Los Angeles County Sanitation,34.1511,-118.7236,Waste,13.8,39477,2010,,,,,
57165,USA,Farmers Branch Renewable Energy Facility,WM Renewable Energy LLC,33.031111,-96.957222,Waste,3.2,24581,2011,,,,,
57166,USA,Waste Management Lockwood LFGTE,WM Renewable Energy LLC,39.549444,-119.697777,Waste,3.2,24568,2012,,,,,
57167,USA,Mesquite Creek LFGTE Project,WM Renewable Energy LLC,29.7372,-98.0228,Waste,3.2,22089,2010,,,,,
57168,USA,Waste Management Naples LFGTE Project,WM Renewable Energy LLC,26.155833,-81.658055,Waste,4,25039,2011,,,,,
57169,USA,Waste Management Piedmont LFGTE Project,WM Renewable Energy LLC,36.193611,-80.040555,Waste,2.4,17083,2011,,,,,
57170,USA,Suburban Landfill Gas Recovery,WM Renewable Energy LLC,39.909722,-82.301667,Waste,5.6,31601,2011,,,,,
57171,USA,Cedar Hills Wind Farm,Montana-Dakota Utilities Co,46.245556,-103.767222,Wind,39,59420,2010,,,,,
57172,USA,Glen Ullin Station 6,Montana-Dakota Utilities Co,46.8214,-101.7564,Waste,5.3,31440,2009,,,,,
57173,USA,Bridgewater Dairy Anaerobic Digester,Weaver Bridgewater Dairy,41.6292,-84.6694,Waste,1.2,1906,2008,,,,,
57174,USA,Colorado Highlands Wind,Colorado Highlands Wind LLC,40.756944,-102.743055,Wind,182,365098,2012,,,,,
57176,USA,University of Delaware Wind Turbine,First State Marine Wind,38.782931,-75.164903,Wind,4,5051,2010,,,,,
57177,USA,Meadow Lake Wind Farm IV,Meadow Lake Wind Farm IV LLC,40.6778,-87.0328,Wind,197.4,134214,2010,,,,,
57179,USA,HSCo CHP,Hartford Steam Co,41.7614,-72.6686,Gas,4,27847,2009,,,,,
57182,USA,PPL Frey Farm Landfill Wind,Talen Renewable Energy,39.959167,-76.455555,Wind,6.4,6313,2011,,,,,
57183,USA,PPL Glendon LFGTE Plant,Talen Renewable Energy,40.667778,-75.232222,Waste,3.2,22718,2011,,,,,
57184,USA,Orono Hydro Station,"Brookfield Black Bear Hydro, LLC",44.8803,-68.6647,Hydro,2.7,12943,2009,,,,,
57186,USA,Chautauqua LFGTE Facility,Innovative Energy Systems Inc,42.1989,-79.3186,Waste,9.6,42422,2010,,,,,
57187,USA,Pillar Mountain Wind Project,Kodiak Electric Assn Inc,57.7869,-152.4406,Wind,18,23323,2009,,,,,
57188,USA,Vantage Wind Energy LLC,Invenergy Services LLC,46.9547,-120.1819,Wind,180,262288,2010,,,,,
57189,USA,Lost Creek Wind Energy Facility,Lost Creek Wind LLC,39.981389,-94.518056,Wind,300,448888,2010,,,,,
57190,USA,Little Quinnesec Falls Hydro Project,Northbrook Wisconsin LLC,45.7736,-87.9894,Hydro,9,47183,1909,,,,,
57191,USA,Exelon Solar Chicago,Exelon Power,41.6758,-87.6514,Solar,18,14527,2009,,,,,
57192,USA,Spring Valley Wind Project,Pattern Operators LP,39.104167,-114.492222,Wind,300,300134,2012,,,,,
57194,USA,Day County Wind LLC,Day County Wind LLC,45.215,-97.9056,Wind,198,439495,2010,,,,,
57195,USA,Lower Snake River Wind Energy Project,Puget Sound Energy Inc,46.524167,-117.821666,Wind,685.4,875656,2012,,,,,
57196,USA,"High Point, POLO",North Carolina Mun Power Agny #1,35.97,-79.96,Oil,1.8,-2,2007,,,,,
57197,USA,Blue Wing Solar Energy Generation,TX Solar I LLC,29.304177,-98.400339,Solar,27.8,23141,2010,,,,,
57198,USA,Bent Tree Wind Farm Phase 1,Wisconsin Power & Light Co,43.724596,-93.450429,Wind,402.6,591035,2011,,,,,
57199,USA,Glacier Hills,Wisconsin Electric Power Co,43.563889,-89.148056,Wind,324,405191,2011,,,,,
57200,USA,Shelby Solar Energy Generation Facility,Solar Star North Carolina I LLC,35.2536,-81.5956,Solar,2,1777,2010,,,,,
57201,USA,FPL Energy Montezuma Winds LLC,FPL Energy Montezuma Wind,38.163581,-121.79661,Wind,73.6,92898,2010,,,,,
57202,USA,Jacksonville Solar,Jacksonville Solar LLC,30.320748,-81.956377,Solar,30,21048,2010,,,,,
57203,USA,Wyandot Solar Farm,Wyandot Solar LLC,40.8795,-83.317072,Solar,20,14593,2010,,,,,
57204,USA,PSEG Hackettstown,PSEG Solar Hackettstown LLC,40.860629,-74.822935,Solar,4.4,2510,2009,,,,,
57205,USA,CM48,Copper Mountain 1 LLC,35.7814,-114.9933,Solar,96,103456,2010,,,,,
57206,USA,Soldotna,Homer Electric Assn Inc,60.499444,-150.997222,Gas,50,46481,2014,,,,,
57207,USA,Thomson Reuters Data Center Bldg ES101,Thomson Corp,44.8244,-93.1139,Oil,1.2,21,2009,,,,,
57208,USA,Thomson Reuters Data Center Bldg H,Thomson Corp,44.8289,-93.1167,Oil,8,82,2007,,,,,
57210,USA,Cedar Creek II,AE Power Services LLC,40.9475,-103.783889,Wind,501.6,758709,2011,,,,,
57211,USA,Goshen Phase II,AE Power Services LLC,43.467057,-111.836381,Wind,249,400680,2010,,,,,
57212,USA,EC&R Papalote Creek II LLC,E ON Climate Renewables N America LLC,27.9958,-97.2967,Wind,400.2,652243,2010,,,,,
57213,USA,ENEL Salt Wells LLC,ENEL Salt Wells LLC,39.2944,-118.5725,Geothermal,23.6,103451,2009,,,,,
57214,USA,Waverly Community Wind Project,Waverly Municipal Elec Utility,42.7317,-92.4711,Wind,5.4,7218,2009,,,,,
57216,USA,Crayola Solar Project,UGI Development Co,40.760545,-75.238452,Solar,5.6,2989,2010,,,,,
57217,USA,Solar Photovoltaic Project #03,Southern California Edison Co,34.094279,-117.400113,Solar,2,380,2011,,,,,
57219,USA,Solar Photovoltaic Project #05,Southern California Edison Co,34.086276,-117.230571,Solar,5,3990,2012,,,,,
57220,USA,Solar Photovoltaic Project #06,Southern California Edison Co,34.041389,-117.573055,Solar,4,3712,2011,,,,,
57221,USA,Solar Photovoltaic Project #07,Southern California Edison Co,34.086111,-117.2275,Solar,5,4566,2012,,,,,
57222,USA,Solar Photovoltaic Project #08,Southern California Edison Co,34.041944,-117.565,Solar,4,3996,2011,,,,,
57223,USA,Solar Photovoltaic Project #09,Southern California Edison Co,34.042778,-117.571666,Solar,2,1396,2011,,,,,
57224,USA,Solar Photovoltaic Project #10,Southern California Edison Co,34.075,-117.516944,Solar,3,2761,2013,,,,,
57226,USA,Solar Photovoltaic Project #12,Southern California Edison Co,34.042222,-117.561666,Solar,1,505,2011,,,,,
57229,USA,Solar Photovoltaic Project #15,Southern California Edison Co,34.079167,-117.516666,Solar,7,4574,2013,,,,,
57232,USA,Solar Photovoltaic Project #18,Southern California Edison Co,34.083333,-117.516388,Solar,3,2288,2012,,,,,
57236,USA,Solar Photovoltaic Project #23,Southern California Edison Co,34.080833,-117.520277,Solar,5,4849,2013,,,,,
57237,USA,Solar Photovoltaic Project #22,Southern California Edison Co,34.08,-117.2114,Solar,4,3059,2011,,,,,
57239,USA,Roth Rock Wind Farm LLC,Roth Rock Wind Farm LLC,39.254444,-79.467222,Wind,80,111798,2011,,,,,
57240,USA,"Roth Rock North Wind Farm, LLC",Roth Rock Wind Farm LLC,39.287222,-79.434444,Wind,20,27942,2011,,,,,
57241,USA,Gainesville Renewable Energy Center,Gainesville Renewable Energy Center LLC,29.7675,-82.396388,Waste,116.1,578212,2013,,,,,
57243,USA,Cimarron Solar Facility,Southern Power Co,36.468078,-104.635659,Solar,61.2,62443,2010,,,,,
57244,USA,Kit Carson Windpower,Kit Carson Windpower LLC,39.3383,-102.3533,Wind,102,192909,2010,,,,,
57248,USA,Welcome Wind Turbine,Federated Rural Electric Assn,43.6825,-94.5892,Wind,4.2,7656,2008,,,,,
57249,USA,Renewable Energy Services of Ohio,Bio-Gas Technologies LTD,41.3361,-82.5856,Waste,2.4,12645,2010,,,,,
57250,USA,Earthmovers LFGTE,"Wabash Valley Power Assn, Inc",41.625,-85.9789,Waste,4.8,37330,2010,,,,,
57251,USA,Lakota Wind Wind Farm,Iowa Lakes Electric Coop,43.3839,-94.1475,Wind,21,41421,2009,,,,,
57252,USA,Iowa Lakes Superior Wind Farm,Iowa Lakes Electric Coop,43.445,-94.980278,Wind,21,43099,2009,,,,,
57253,USA,MA Military Reservation Wind Project,Air Force Civil Engineer Center,41.6647,-70.5942,Wind,9,8458,2009,,,,,
57254,USA,Victor Valley CC CPV Solar,Victor Valley Community College District,34.48017,-117.257938,Solar,2,1974,2010,,,,,
57256,USA,PA Solar Park,Consolidated Edison Development Inc.,40.860142,-75.852206,Solar,20.2,13914,2012,,,,,
57257,USA,Iowa Lakes Community College Wind Farm,Iowa Lakes Community College,43.385347,-94.815655,Wind,2,3531,2005,,,,,
57258,USA,Texico Wind Ranch LP,Texico Wind LP,34.36,-103.0667,Wind,3.8,5389,2003,,,,,
57259,USA,Lubbock Wind Ranch,Lubbock Wind LLC,33.5697,-101.7653,Wind,15,16531,2010,,,,,
57260,USA,Cedro Hill Wind LLC,Edison Mission Energy,27.576111,-98.905278,Wind,300,519889,2010,,,,,
57261,USA,Taloga Wind LLC,Edison Mission Energy,35.855556,-98.968333,Wind,260,477621,2011,,,,,
57262,USA,Laredo Ridge Wind LLC,Edison Mission Energy,41.880278,-98.023889,Wind,159.8,351424,2011,,,,,
57263,USA,Little Pringle I Wind Farm,DeWind Co.,35.964272,-101.540238,Wind,20,26913,2010,,,,,
57264,USA,Little Pringle II Wind Farm,DeWind Co.,35.924858,-101.541363,Wind,20,23549,2010,,,,,
57265,USA,Dorchester Solar Site,Massachusetts Electric Co,42.300802,-71.047171,Solar,2,1457,2012,,,,,
57267,USA,Marsh Landing Generating Station,NRG Marsh Landing LLC,38.016944,-121.765,Gas,828,71159,2013,,,,,
57268,USA,Chestnut Flats Wind Farm,"EDF Renewable Asset Holdings, Inc.",40.522846,-78.476921,Wind,76,111301,2011,,,,,
57269,USA,Haverhill Solar Power Project,Massachusetts Electric Co,42.781056,-71.092562,Solar,2,1121,2010,,,,,
57270,USA,NEDC Solar Site,Massachusetts Electric Co,42.105237,-71.702979,Solar,2,1037,2010,,,,,
57274,USA,Grant County Wind LLC,Grant County Wind LLC,45.8033,-95.8844,Wind,40,70892,2010,,,,,
57278,USA,Crofton Bluffs Wind LLC,Edison Mission Energy,42.698333,-97.58,Wind,80,177965,2012,,,,,
57280,USA,Aqua Ingrams Mill,Aqua America Inc,39.9647,-75.6578,Solar,2,1266,2009,,,,,
57281,USA,OREG 3 Inc,Ormat Nevada Inc,43.76,-94.7514,Waste,5,38997,2010,,,,,
57282,USA,Alta Wind Energy Center I,Terra-Gen Operating Co LLC,35.033725,-118.353422,Wind,300,403255,2011,,,,,
57283,USA,Flat Water Wind Farm LLC,Flat Water Wind Farm LLC,40.0011,-95.9289,Wind,120,230071,2010,,,,,
57284,USA,Minonk Wind Farm,Algonquin Power Co,40.888611,-88.997222,Wind,400,648546,2012,,,,,
57285,USA,Sandy Ridge Wind Farm,Algonquin Power Co,40.729207,-78.28735,Wind,100,148962,2012,,,,,
57286,USA,OU Spirit Wind Farm,Oklahoma Gas & Electric Co,36.333803,-99.480144,Wind,202.4,347469,2009,,,,,
57287,USA,Hardscrabble Wind Power LLC,Iberdrola Renewables Inc,43.112222,-74.878888,Wind,148,173689,2011,,,,,
57289,USA,Big Blue,Big Blue Wind Farm LLC,43.612222,-94.191944,Wind,72,118739,2012,,,,,
57290,USA,Northern Colorado Wind LLC,Northern Colorado Wind LLC,40.9881,-102.8969,Wind,348.6,468790,2009,,,,,
57291,USA,Alta Wind Energy Center II,Terra-Gen Operating Co LLC,35.023889,-118.295278,Wind,300,328958,2011,,,,,
57292,USA,Alta Wind Energy Center III,Terra-Gen Operating Co LLC,35.023889,-118.295278,Wind,300,349245,2011,,,,,
57293,USA,Alta Wind Energy Center IV,Terra-Gen Operating Co LLC,35.008611,-118.242222,Wind,204,168320,2011,,,,,
57294,USA,Alta Wind Energy Center V,Terra-Gen Operating Co LLC,35.008611,-118.242222,Wind,336,269901,2011,,,,,
57295,USA,Alpine Solar,NRG Solar Alpine,34.7892,-118.5047,Solar,132,167054,2013,,,,,
57296,USA,Carleton College,Carleton College,44.461908,-93.156387,Oil,11,9654,2009,,,,,
57298,USA,Cedar Hills,Industrial Power Generating Company LLC,47.455833,-122.042778,Waste,5.4,24486,2009,,,,,
57299,USA,Dunlap,PacifiCorp,42.043611,-106.160278,Wind,231.6,382995,2010,,,,,
57300,USA,Criterion Wind Project,Criterion Power Partners LLC,39.4047,-79.29,Wind,140,174598,2010,,,,,
57301,USA,Dutch Wind Energy,Dutch Energy Corporation,33.8942,-116.5603,Wind,16,20083,1994,,,,,
57302,USA,Garnet Wind Energy Center,Garnet Energy Corporation,33.9053,-116.5825,Wind,13,20072,2009,,,,,
57303,USA,Loraine Windpark Project LLC,Loraine Windpower Park LLC,32.4375,-100.7444,Wind,300,446478,2009,,,,,
57305,USA,Adelanto Solar Project,Los Angeles Department of Water & Power,34.550833,-117.435277,Solar,20,19937,2012,,,,,
57306,USA,Pine Tree Solar Project,Los Angeles Department of Water & Power,35.229635,-118.1957,Solar,17,16675,2013,,,,,
57310,USA,1420 Coil Av #C,Los Angeles Department of Water & Power,33.794283,-118.241405,Solar,2.2,2149,2011,,,,,
57311,USA,Occidental College Solar Project,Los Angeles Department of Water & Power,34.1283,-118.206903,Solar,2,1811,2013,,,,,
57313,USA,Metro Support Services Center Solar,Los Angeles Department of Water & Power,34.0578,-118.229722,Solar,2.4,1667,2005,,,,,
57314,USA,Los Angeles Harbor College,Los Angeles Department of Water & Power,33.783102,-118.28493,Solar,2.4,3096,2010,,,,,
57315,USA,Cedar Point Wind,Cedar Point LLC,39.421787,-103.67814,Wind,504,764234,2011,,,,,
57317,USA,San Luis Valley Solar Ranch,Iberdrola Renewables Inc,37.694535,-105.927622,Solar,70,78493,2011,,,,,
57318,USA,Copper Crossing Solar LLC,Iberdrola Renewables Inc,33.160601,-111.484011,Solar,40,53044,2011,,,,,
57319,USA,Big Horn Wind II,Iberdrola Renewables Inc,45.9192,-120.3039,Wind,100,126286,2011,,,,,
57320,USA,Juniper Canyon I Wind Project,Iberdrola Renewables Inc,45.9215,-120.2355,Wind,302.4,338845,2011,,,,,
57321,USA,Mayberry Solar LLC,Mayberry Solar LLC,36.476667,-80.601111,Solar,2.4,1605,2011,,,,,
57322,USA,Mont Belvieu Cogeneration Unit,Targa Co-Generation LLC,29.838138,-94.900661,Gas,15,109539,2009,,,,,
57323,USA,Sierra SunTower Solar Gen Station,Sierra SunTower LLC,34.7306,-118.135,Solar,15,0,2009,,,,,
57325,USA,FPL Energy Illinois Wind LLC,FPL Energy Illinois Wind LLC,41.7678,-88.8867,Wind,435,685114,2009,,,,,
57326,USA,Sunray Wind I,Diamond Shamrock Refining Company LP,35.9454,-101.9005,Wind,99,191460,2009,,,,,
57327,USA,Top of the World Windpower Project,Duke Energy Top Of the World WindPower,42.9258,-105.7872,Wind,400,641297,2010,,,,,
57330,USA,Kent County Wastewater Treatment Solar,Kent County Levy Court Dept of Pub Work,38.993056,-75.4375,Solar,2.4,1225,2011,,,,,
57331,USA,Mojave Solar Project,Mojave Solar LLC,35.011111,-117.323611,Solar,560,0,2014,,,,,
57332,USA,Crossroads Wind Farm,Oklahoma Gas & Electric Co,36.035,-98.722222,Wind,454,919033,2012,,,,,
57333,USA,Leaning Juniper Wind Power II,Iberdrola Renewables Inc,45.651,-120.2598,Wind,402,442753,2011,,,,,
57334,USA,DE Solar 10240 Old Dowd Rd,"Duke Energy Carolinas, LLC",35.2458,-80.9967,Solar,3.8,2713,2010,,,,,
57335,USA,DE Solar 657 Brigham Rd,"Duke Energy Carolinas, LLC",36.1053,-79.9692,Solar,2.6,2069,2010,,,,,
57336,USA,DE Solar 1725 Drywall Dr,"Duke Energy Carolinas, LLC",35.3261,-80.9967,Solar,2,1545,2010,,,,,
57337,USA,Dover Sun Park,White Oak Solar Energy LLC,39.183611,-75.504444,Solar,20,17792,2011,,,,,
57338,USA,Roadrunner Solar,NRG Solar Roadrunner,31.792778,-106.673333,Solar,40.4,51428,2011,,,,,
57341,USA,Silver Lake Solar Farm,Public Service Elec & Gas Co,40.494804,-74.399511,Solar,3.4,2390,2010,,,,,
57342,USA,White Oak Energy LLC,White Oak Energy LLC,40.590833,-89.046666,Wind,300,443744,2011,,,,,
57343,USA,Cargill B6 Biofactory,Cargill Inc,42.7167,-114.6167,Waste,2.2,9482,2009,,,,,
57344,USA,Cargill Dry Creek Biofactory,"AgPower DCD, LLC",42.4183,-114.2292,Waste,2.4,13463,2008,,,,,
57345,USA,Cargill Kettle Butte Biofactory,Cargill Inc,43.631944,-112.279722,Waste,1.8,7718,2011,,,,,
57346,USA,Elk City LLC,Elk City LLC,35.4642,-99.8983,Wind,396.2,792648,2009,,,,,
