country,id,name,lat,lon,loc_type,capacity,capacity_type,area,structure
IND,66875,BhSP2} Tata,27.496,71.953,exact,65.0,AC,135.8,Fixed tilt (N-S)
IND,66873,BhSP2} Vikram A,27.498,71.92,exact,65.0,AC,280.3,Fixed tilt (N-S)
IND,66874,BhSP2} Vikram B,27.498,71.92,exact,65.0,AC,,
IND,69344,BhSP3} Acme,27.517,71.964,inexact,200.0,AC,,
IND,69345,BhSP3} SBG,27.507,71.974,inexact,360.0,AC,,
IND,69342,BhSP4} Avaada,27.486,71.978,exact,60.0,AC,,Fixed tilt (N-S)
IND,69341,BhSP4} Phelan,27.467,71.975,exact,50.0,AC,,Fixed tilt (N-S)
IND,69343,BhSP4} SBG,27.47,71.988,exact,100.0,AC,,Fixed tilt (N-S)
IND,73924,Bibiyapur,27.587,79.731,exact,10.0,DC,20.7,Fixed tilt (N-S)
IND,65931,Bid Madhopur,23.946,76.031,exact,5.0,DC,10.0,Fixed tilt (N-S)
IND,65932,Bid Pipalya,23.942,76.039,exact,5.0,DC,21.6,Fixed tilt (N-S)
IND,74106,Bidar C,17.7763,77.4391,exact,15.0,DC,17.2,Fixed tilt (N-S)
IND,74107,Bidar D,17.774,77.463,exact,8.0,DC,18.9,1-axis horizontal
IND,74108,Bidar E,17.925,77.368,exact,15.0,DC,31.8,Fixed tilt (N-S)
IND,67017,Bidar Rural,17.92,77.378,exact,20.0,AC,42.5,Fixed tilt (N-S)
IND,70405,Bijapur Essel 3,16.872,75.712,exact,5.0,AC,11.9,Fixed tilt (N-S)
IND,70882,Bindpuri,25.906,79.917,exact,5.0,AC,20.1,Fixed tilt (N-S)
IND,68264,Birami,25.337,73.221,exact,30.0,DC,73.8,Fixed tilt (N-S)
IND,64339,Birmani JBGC,25.27, 77.19,inexact,5.0,DC,,
IND,64340,Birmani RGP,25.275, 77.19,inexact,8.0,DC,,
IND,64341,Birmani SRI,25.28, 77.19,inexact,5.0,DC,,
IND,62581,Bithuja,25.8038,72.2886,exact,5.2,DC,8.4,Fixed tilt (N-S)
IND,70759,Bodhare,20.375,75.04,inexact,50.0,AC,,
IND,67278,Boinpally,16.742,78.357,exact,9.0,DC,25.6,Fixed tilt (N-S)
IND,67291,Bolangir,20.553,83.371,exact,25.0,DC,41.9,Fixed tilt (N-S)
IND,61165,Boram Palli,14.577,77.186,exact,20.0,DC,47.3,Fixed tilt (N-S)
IND,65800,Boya,25.168, 73.25,inexact,10.0,DC,53.0,
IND,67025,Byadagi,14.673,75.514,exact,20.0,AC,48.9,Fixed tilt (N-S)
IND,61854,Chadiyana 10,23.695,71.566,exact,10.0,DC,19.0,Fixed tilt (N-S)
IND,61853,Chadiyana 5,23.6924,71.5682,exact,5.0,DC,9.8,Fixed tilt (N-S)
IND,70831,Chagi,15.524,77.266,exact,39.0,AC,75.7,Fixed tilt (N-S)
IND,73923,Chahitara,25.558,80.332,exact,20.0,DC,44.8,Fixed tilt (N-S)
IND,71319,Challakere,14.2,76.69,inexact,10.0,AC,,
IND,67026,Chamrajanagara,11.895, 76.935,inexact,20.0,AC,,
IND,68590,Chandapur,14.965,75.186,exact,10.0,AC,13.7,Fixed tilt (N-S)
IND,67027,Channapatanna,12.696,77.108,exact,20.0,AC,46.0,Fixed tilt (N-S)
IND,68850,Chatgaon Telgaon,18.97,76.215,inexact,50.0,AC,,
IND,68242,Chegunta,18.039,78.454,exact,7.0,AC,42.2,Fixed tilt (N-S)
IND,68268,Chengam,12.344,78.947,exact,36.0,DC,63.8,Fixed tilt (N-S)
IND,70860,Chennur,18.783,79.727,exact,10.0,AC,17.4,Fixed tilt (N-S)
IND,70889,Chharrah,23.385,86.385,inexact,10.0,AC,,
IND,67030,Chikkanayakanahalli,13.42, 76.605,inexact,20.0,AC,,
IND,67029,Chikkodi,16.449,74.551,exact,20.0,AC,36.8,Fixed tilt (offset)
IND,70930,Chillkepally,17.683,77.723,exact,8.0,AC,21.9,Fixed tilt (N-S)
IND,73922,Chiluah,27.608,79.684,exact,10.0,DC,19.5,Fixed tilt (N-S)
IND,64630,Chilveru,16.759,78.257,exact,8.0,DC,14.8,Fixed tilt (N-S)
IND,67031,Chincholli,17.402,77.381,exact,20.0,AC,48.4,1-axis horizontal
IND,67032,Chittapura,17.235, 77.055,inexact,20.0,AC,,
IND,72801,Choharianwali,30.401,74.078,exact,25.0,DC,46.0,Fixed tilt (offset)
IND,61226,ChSP} AES,23.908,71.212,exact,14.9,AC,34.1,Fixed tilt (N-S)
IND,61227,ChSP} Alex,23.915,71.217,exact,25.1,AC,60.4,Fixed tilt (N-S)
IND,68384,ChSP} Astra Solren I,23.92,71.18,exact,40.0,AC,81.2,Fixed tilt (N-S)
IND,70932,ChSP} Astra Solren II,23.926,71.214,exact,25.0,AC,72.6,Fixed tilt (N-S)
IND,61228,ChSP} Avtar,23.916,71.1922,exact,5.0,AC,7.8,Fixed tilt (N-S)
IND,61224,ChSP} Emami,23.9021,71.2015,exact,10.1,AC,20.7,Fixed tilt (N-S)
IND,69524,ChSP} GAC,23.908,71.216,exact,15.0,AC,30.4,Fixed tilt (N-S)
IND,68382,ChSP} GIPCL B4a,23.904,71.184,exact,40.0,AC,68.4,Fixed tilt (N-S) & 1-axis horizontal
IND,68383,ChSP} GIPCL B4b,23.911,71.185,exact,40.0,AC,47.8,Fixed tilt (N-S) & 1-axis horizontal
IND,61219,ChSP} GMR,23.9027,71.1935,exact,25.0,AC,52.0,Fixed tilt (N-S)
IND,61223,ChSP} GPC,23.8892, 71.2049,exact,5.0,AC,10.2,Fixed tilt (N-S)
IND,61232,ChSP} GSPC,23.8829,71.1915,exact,5.0,AC,9.9,Fixed tilt (N-S)
IND,67229,ChSP} Kindle,23.903,71.233,exact,50.0,AC,81.9,Fixed tilt (N-S)
IND,61231,ChSP} Kiran,23.901,71.215,exact,20.1,AC,36.5,Fixed tilt (N-S)
IND,61233,ChSP} Lanco,23.911,71.194,exact,15.0,AC,30.2,Fixed tilt (N-S)
IND,64174,ChSP} MB,23.908,71.222,exact,25.0,AC,91.5,Fixed tilt (N-S)
IND,61220,ChSP} NKG,23.8994,71.1935,exact,10.0,AC,18.8,Fixed tilt (N-S)
IND,68583,ChSP} NSM_P2B4 GJ-O5/001,23.883,71.195,exact,50.0,AC,18.2,Fixed tilt (N-S)
IND,68584,ChSP} NSM_P2B4 GJ-O6/001,23.894,71.188,exact,50.0,AC,,
IND,68585,ChSP} NSM_P2B4 GJ-O7/001,23.907,71.199,exact,50.0,AC,71.3,Fixed tilt (N-S)
IND,68385,ChSP} Orange B4,23.893,71.197,exact,40.0,AC,73.1,
IND,61229,ChSP} Palace,23.9091,71.2107,exact,15.0,AC,44.6,Fixed tilt (N-S)
IND,68586,ChSP} Renew B4,23.909,71.205,exact,40.0,AC,70.4,
IND,61222,ChSP} Roha,23.9145,71.189,exact,25.0,AC,73.0,Fixed tilt (N-S)
IND,64848,ChSP} SJVNL1,23.897,71.22,exact,5.0,AC,15.4,Fixed tilt (N-S)
IND,68281,ChSP} SJVNL2,23.897,71.225,exact,20.0,AC,22.1,Fixed tilt (N-S)
IND,61225,ChSP} Sun Clean,23.895,71.222,exact,6.0,AC,14.1,Fixed tilt (N-S)
IND,61221,ChSP} SunEdison,23.90,71.209,exact,25.0,AC,51.1,Fixed tilt (N-S)
IND,61234,ChSP} Surana,23.8896,71.2065,exact,5.0,AC,10.3,Fixed tilt (N-S)
IND,68587,ChSP} Tata,23.929,71.206,exact,25.0,AC,45.8,
IND,67227,ChSP} Torrent,23.893,71.211,exact,51.0,DC,27.7,Fixed tilt (N-S)
IND,62591,ChSP} Yantra,23.8929,71.205,exact,4.9,AC,12.0,Fixed tilt (N-S)
IND,61235,ChSP} ZF,23.9033,71.209,exact,5.0,AC,15.2,Fixed tilt (N-S)
IND,67147,Chudiyala Omkar 1,29.868,77.736,exact,10.0,AC,27.5,Fixed tilt (N-S)
IND,67149,Chudiyala Omkar 2,29.877,77.733,exact,10.0,AC,18.3,Fixed tilt (N-S)
IND,67151,Chudiyala Omkar 3,29.88,77.739,exact,10.0,AC,27.8,Fixed tilt (N-S)
IND,67150,Chudiyala Profigate 1,29.917,77.75,exact,5.0,AC,10.4,Fixed tilt (N-S)
IND,67152,Chudiyala Profigate 2,29.918,77.755,exact,5.0,AC,10.3,Fixed tilt (N-S)
IND,67137,Chudiyala Rays,29.874,77.757,exact,20.0,AC,36.5,Fixed tilt (N-S)
IND,68388,Chukoda,19.505,75.055,inexact,50.0,AC,,
IND,70874,Civil Lines,21.22,81.7,inexact,10.0,AC,,
IND,66093,Cochin COK,10.157,76.384,exact,12.0,AC,26.0,Fixed tilt (N-S)
IND,69741,Cochin COK II,10.149,76.3907,exact,10.0,AC,3.9,Fixed tilt (N-S) & Carport-roof
IND,73472,Coimbatore,11.143,76.95,inexact,10.0,DC,,
IND,70999,Dadri ISCC,28.5915,77.6099,exact,14.0,AC,10.0,
IND,72490,Dahej,21.694,72.604,inexact,10.0,AC,23.0,
IND,73302,Dahri,22.065,72.62,exact,25.0,DC,73.4,Fixed tilt (N-S)
IND,62599,Daisar,23.925,71.522,exact,20.0,DC,41.9,Fixed tilt (N-S)
IND,70638,Dakor,25.89,79.425,inexact,40.0,AC,91.0,
IND,65780,Dammakhedi Fixed,23.98,75.336,exact,20.0,AC,68.7,Fixed tilt (N-S)
IND,68262,Dammakhedi Tracker,23.982,75.327,exact,31.0,DC,85.5,1-axis horizontal
IND,72750,Dariba,24.954,74.132,exact,4.8,DC,10.9,Fixed tilt (N-S)
IND,68853,Daudpur,24.599,84.686,exact,25.0,AC,41.0,Fixed tilt (N-S)
IND,72806,Daulat Pura,30.087,74.039,exact,25.0,DC,39.8,Fixed tilt (N-S)
IND,70921,Debari,24.6,73.821,exact,12.0,AC,,Fixed tilt (N-S)
IND,64338,Deh OWM,27.894,72.958,exact,5.0,DC,19.0,Fixed tilt (N-S)
IND,66853,Deh Welspun,27.907,72.953,exact,5.0,DC,12.3,Fixed tilt (N-S)
IND,71318,Dehriya Susner,23.985,76.023,exact,10.0,AC,26.3,Fixed tilt (N-S)
IND,67736,Delhi DEL II,28.555, 77.085,inexact,5.7,DC,,
IND,70864,Dera Baba Jaimal Singh,31.545,75.33,exact,12.0,DC,35.6,Rooftop
IND,67033,Devadurga,16.406,77.107,exact,20.0,AC,49.4,1-axis horizontal
IND,61667,Dhama,23.382,71.661,exact,9.3,DC,29.2,1-axis tilted
IND,62042,Dhama Azure,23.3754,71.6593,exact,5.0,DC,13.3,Fixed tilt (N-S)
IND,62038,Dhama ESP,23.374,71.651,exact,5.0,DC,12.8,Fixed tilt (N-S)
IND,67230,Dhamalpur,22.357,70.906,exact,6.0,DC,13.0,Fixed tilt (N-S)
IND,61808,Dhank CSTPL,21.748,70.099,exact,10.0,DC,32.9,Fixed tilt (N-S)
IND,61767,Dhank GGEPL,21.741,70.102,exact,25.0,DC,68.2,Fixed tilt (N-S)
IND,67110,Dichpally,18.635,78.24,inexact,143.0,AC,450.0,
IND,73445,Digsar A,22.725,71.442,exact,25.0,DC,,Fixed tilt (N-S)
IND,71752,Diu,20.707,70.954,exact,9.0,DC,17.8,Fixed tilt (N-S)
IND,67099,Domagunda Mytrah,18.276,78.469,exact,15.0,AC,39.0,1-axis horizontal & Fixed tilt (N-S)
IND,69357,Dondlapalle,16.887,78.084,exact,25.0,AC,54.5,Fixed tilt (N-S)
IND,65667,Durg,21.523,81.275,exact,10.0,DC,58.6,Fixed tilt (N-S)
IND,66204,Durg II,21.523,81.275,exact,10.0,DC,,
IND,67155,Durg III,21.523,81.275,exact,10.0,DC,,
IND,67156,Durg IV,21.523,81.275,exact,30.0,DC,,
IND,72289,Durjani A,27.348,71.995,exact,20.0,DC,39.8,Fixed tilt (N-S)
IND,62463,Eenadu,16.78,78.335,exact,6.5,DC,26.1,1-axis horizontal
IND,69519,Eluvanampatty,10.134,77.689,exact,30.0,DC,57.7,1-axis horizontal
IND,69557,Ettankulam,8.853,77.605,exact,20.0,AC,,Fixed tilt (N-S)
IND,62036,Fatepur Emco,23.396,71.639,exact,5.0,DC,12.3,Fixed tilt (N-S)
IND,61816,Fatepur MySolar,23.419,71.62,exact,30.0,DC,68.9,Fixed tilt (N-S)
IND,73222,Gadagi,17.96,77.56,inexact,10.0,AC,,
IND,67141,Gadarpur Punj 1,29.065,79.197,exact,10.0,AC,22.1,Fixed tilt (N-S)
IND,67148,Gadarpur Punj 2,29.052,79.187,exact,10.0,AC,20.6,Fixed tilt (N-S)
IND,67153,Gadarpur Punj 3,29.085,79.283,exact,10.0,AC,21.5,Fixed tilt (N-S)
IND,67138,Gadarpur Sugar Mill,29.05,79.22,exact,12.5,AC,41.6,Fixed tilt (N-S)
IND,61732,Gadhna,27.475,72.388,exact,5.0,DC,50.2,Fixed tilt (N-S)
IND,67083,Gadwal Mytrah,16.266,77.779,exact,15.0,AC,44.4,1-axis horizontal
IND,68253,Gadwal Vogt,16.152,77.763,exact,10.0,AC,32.6,Fixed tilt (N-S)
IND,62072,Gajner BMD,27.953, 73.052,inexact,5.9,DC,,
IND,61174,Gajner Fonroche,27.979,73.038,exact,20.0,AC,66.5,Fixed tilt (N-S)
IND,61171,Gajner LEPL 10,27.97,73.065,inexact,10.0,DC,,
IND,62427,Gamiwala 1,29.796,75.523,exact,21.0,DC,43.8,Fixed tilt (N-S)
IND,70780,Gamiwala 2,29.802,75.52,exact,20.0,DC,42.6,1-axis horizontal & Fixed tilt (N-S)
IND,70760,Gangakhed,18.975,76.695,inexact,40.0,AC,,
IND,64345,Gangapura,27.925,72.891,exact,7.0,DC,23.2,Fixed tilt (N-S)
IND,67035,Gangavati,15.45, 76.58,inexact,20.0,AC,,
IND,72804,Ghaggar Branch Canal,29.894,75.772,inexact,7.6,DC,,
IND,72803,Ghaggar Link Canal,30.503,76.34,inexact,7.6,DC,,
IND,67092,Ghanapur Solarpack,16.624,78.044,exact,15.0,AC,,Fixed tilt (N-S)
IND,70764,Ghataprabha,16.23,74.77,inexact,40.0,AC,,
IND,73221,Ghattu,16.133,77.558,exact,39.0,AC,83.8,Fixed tilt (N-S)
IND,68753,Gollagudem,16.859, 81.359,inexact,5.0,DC,15.0,
IND,69757,Govindpura A,25.415,79.439,exact,25.0,DC,56.2,Fixed tilt (N-S)
IND,67036,Gowribidanuru,13.615, 77.54,inexact,20.0,AC,,
IND,67271,Gowriganipalli BGC,13.7482,77.5527,exact,4.0,DC,5.0,1-axis horizontal
IND,67275,Gowriganipalli MV10,13.727,77.562,exact,10.9,DC,26.8,Fixed tilt (N-S)
IND,61744,Gowriganipalli MV5,13.726,77.562,exact,5.0,DC,11.0,Fixed tilt (N-S)
IND,65773,Goyalkhedi,23.748,75.64,exact,32.0,DC,58.2,Fixed tilt (offset)
IND,70933,Goyalri,27.95,72.988,exact,60.0,AC,175.5,1-axis horizontal
IND,67243,GRT 6,9.442,78.053,exact,5.0,DC,44.3,1-axis horizontal & Fixed tilt (N-S)
IND,67038,Gundlupet,11.805, 76.67,inexact,20.0,AC,,
IND,70923,Guntipally,16.27,77.835,inexact,15.0,AC,,
IND,61775,Gurha SM,27.859,72.841,exact,10.0,DC,20.1,Fixed tilt (N-S)
IND,66859,Gurha VS,27.9,72.926,exact,10.0,DC,20.7,Fixed tilt (N-S)
IND,67146,Gurukul Narsan,29.685,77.845,inexact,5.0,AC,,
IND,72324,Guttigoli,16.135,75.27,inexact,135.0,DC,243.0,
IND,67049,Hanur,12.15, 77.215,inexact,20.0,AC,,
IND,67039,Harapanahalli GSC,14.8062,76.1265,exact,4.0,AC,11.7,Fixed tilt (N-S)
IND,70920,Harapanahalli RBW,14.792,76.085,exact,14.0,AC,22.3,Fixed tilt (N-S)
IND,66856,Hardhani 20,26.73,73.199,exact,20.0,DC,,
IND,68290,Hardhani 40A,26.73,73.199,exact,40.0,DC,,
IND,66854,Hardhani 40B,26.73,73.199,exact,40.0,DC,,
IND,73925,Harij,23.715,71.875,exact,30.0,AC,45.8,Fixed tilt (N-S)
IND,67285,Harthikote,14.131,76.695,exact,10.0,DC,26.1,Fixed tilt (N-S)
IND,70762,Harthikote A,14.144,76.682,exact,100.0,DC,223.4,Fixed tilt (N-S)
IND,61635,Hilabeli,21.697,70.02,exact,10.0,DC,21.5,Fixed tilt (N-S)
IND,70802,Hindol,20.62,85.185,inexact,40.0,AC,,
IND,67040,Holalkere,13.99,76.372,exact,20.0,AC,30.2,Fixed tilt (N-S)
IND,67041,Holenarasipura,12.755,76.204,exact,20.0,AC,27.5,Fixed tilt (N-S)
IND,68396,Honnali JK,14.235,75.63,inexact,10.0,AC,,
IND,67260,Hothi,17.613,77.571,exact,16.2,DC,11.8,Fixed tilt (N-S) & 1-axis horizontal
IND,67044,Humnabad,17.733,77.211,exact,20.0,AC,68.9,Fixed tilt (N-S)
IND,67045,Hunagund,16.008,76.04,exact,15.0,AC,,Fixed tilt (N-S)
IND,67729,Hyderabad HYD,17.2465,78.4016,exact,5.0,DC,8.3,Fixed tilt (N-S)
IND,69856,Hyderabad II,17.2464,78.4049,exact,5.0,DC,8.4,Fixed tilt (N-S)
IND,65937,Icchawar,23.033,77.06,exact,9.0,AC,57.1,Fixed tilt (N-S)
IND,70032,Idihalli AF,13.833,77.34,exact,10.0,DC,22.9,
IND,69239,Idihalli CMS,13.81,77.33,inexact,30.0,AC,69.0,Fixed tilt (N-S)
IND,67046,Indi Essel,17.024,75.827,exact,20.0,AC,36.7,Fixed tilt (N-S)
IND,64392,Indi Rays,17.17,75.93,inexact,5.0,DC,,
IND,69948,Indiranagar,14.178,77.44,exact,7.0,AC,37.6,
IND,70757,Islamwadi,19.715,75.94,inexact,50.0,AC,,
IND,70769,Ittagi Hero,14.96,76.045,inexact,40.0,AC,,
IND,70820,Ittigi Hartek,14.91,76.112,exact,50.0,AC,139.6,1-axis horizontal
IND,70782,Iyyermalai,10.88,78.345,exact,75.0,DC,173.1,Fixed tilt (N-S)
IND,67125,Jagtial,18.824,79.104,exact,30.0,AC,48.7,Fixed tilt (N-S)
IND,62059,Jajru,28.282,77.318,exact,5.0,DC,10.1,Fixed tilt (N-S)
IND,66992,Jalaun SD,26.27,79.52,inexact,75.0,AC,,
IND,70752,Jalgaon Arvi,20.775,78.105,inexact,20.0,AC,,
IND,70847,Jambalapuram,9.81,77.78,inexact,20.0,AC,,
IND,62585,Jatisara,27.117,72.779,exact,5.0,DC,17.8,Fixed tilt (N-S)
IND,70903,Jeedimetla,17.572,78.428,exact,10.0,AC,12.0,Fixed tilt (N-S)
IND,66911,Jodhpur SP,26.86,72.715,inexact,50.0,AC,,
IND,71771,Jogipet,17.866,78.016,exact,8.4,AC,17.2,Fixed tilt (N-S)
IND,65450,Kachalia I+II,23.885,75.899,exact,40.0,DC,99.3,Fixed tilt (N-S)
IND,70803,Kadala,20.76,85.295,inexact,40.0,AC,,
IND,62299,Kadiri,14.164,78.144,exact,5.0,DC,21.6,Fixed tilt (N-S)
IND,70825,Kadivella,15.667,77.486,exact,30.0,AC,50.4,Fixed tilt (N-S)
IND,63743,Kadodiya,23.511,76.159,exact,10.0,AC,29.3,Fixed tilt (offset)
IND,70929,Kadodiya A,23.538,76.121,exact,25.0,DC,53.5,Fixed tilt (N-S)
IND,70818,Kadodiya HE,23.5064,76.1538,exact,5.0,AC,13.1,Fixed tilt (N-S)
IND,67010,Kajipuram,16.884,77.587,exact,30.0,AC,57.1,Fixed tilt (N-S)
IND,73162,Kakarani,17.281,79.19,exact,115.9,AC,152.5,1-axis horizontal
IND,66981,Kakkireni Adani,17.276,79.204,exact,50.0,AC,126.2,Fixed tilt (N-S)
IND,62239,Kalamarahalli,14.109,76.758,exact,10.9,DC,21.7,Fixed tilt (N-S)
IND,67250,Kalhe,18.882, 73.1,inexact,5.0,DC,,
IND,70916,Kalipi,13.981,77.481,exact,40.0,AC,93.6,Fixed tilt (N-S)
IND,70805,Kallurani Aadhavan,9.446,78.15,exact,50.0,AC,17.2,Fixed tilt (N-S)
IND,70806,Kallurani Phoebus,9.454,78.152,exact,50.0,AC,16.6,Fixed tilt (N-S)
IND,70872,Kallurani RT,9.47,78.153,exact,15.0,AC,15.9,Fixed tilt (N-S)
IND,68244,Kalwakurthy Haldiram,16.696,78.489,exact,10.0,AC,12.5,1-axis horizontal
IND,67637,Kalwakurthy Rays,16.712,78.474,exact,10.0,DC,34.6,Fixed tilt (offset)
IND,67241,Kamalapuram,9.119,78.103,exact,10.0,AC,17.6,Fixed tilt (N-S)
IND,62597,Kamalpur SUTIP,23.049,71.869,exact,24.1,DC,57.0,Fixed tilt (N-S)
IND,62600,Kamalpur UPPL,23.049,71.862,exact,23.0,DC,55.9,Fixed tilt (N-S)
IND,67111,Kamareddy Mytrah,18.363,78.213,exact,50.0,AC,146.2,1-axis horizontal
IND,67102,Kamareddy Sky,18.388,78.226,exact,50.0,AC,139.1,1-axis horizontal
IND,67116,Kamareddy SP,18.38,78.265,exact,34.0,AC,110.2,1-axis horizontal
IND,71770,Kambadur,14.392,77.204,exact,11.2,AC,14.8,Fixed tilt (N-S)
IND,72812,Kambalahalli A,14.203,77.38,exact,30.0,DC,72.9,1-axis horizontal
IND,72813,Kambalahalli B,14.195,77.347,exact,30.0,DC,73.4,1-axis horizontal
IND,68398,Kanajanahalli,14.126,76.81,exact,20.0,AC,53.2,Fixed tilt (N-S)
IND,67018,Kanakagiri,15.572,76.464,exact,20.0,AC,44.6,1-axis horizontal
IND,74103,Kanakagiri A,15.552,76.43,exact,15.0,DC,37.1,1-axis horizontal
IND,68252,Kandagatla Keerthi,17.271,79.597,exact,8.0,AC,12.6,1-axis horizontal
IND,72795,Kandu Khera,29.961,74.508,exact,14.0,DC,30.4,Fixed tilt (N-S)
IND,65935,Kanheri Bhatyari,22.334,74.707,exact,20.0,DC,51.6,Fixed tilt (N-S)
IND,67292,Kanksha,23.475, 87.475,inexact,5.0,DC,,
IND,64851,Kapeli,23.457,76.118,exact,10.2,AC,27.9,Fixed tilt (N-S)
IND,67266,Karahra Kalan,25.32,79.812,exact,10.0,DC,27.3,Fixed tilt (N-S)
IND,65805,Karajgi,17.448, 76.048,inexact,5.0,DC,,
IND,68243,Karoor,16.861,78.093,exact,10.0,AC,28.9,Fixed tilt (N-S)
IND,63261,Karur,10.816,78.186,exact,10.0,DC,19.6,Fixed tilt (N-S)
IND,65922,Kasaragod KSEB,12.34,75.15,exact,50.0,AC,109.3,Fixed tilt (N-S)
IND,61163,Kathauti Azure 20,27.204,74.254,exact,20.0,DC,82.8,Fixed tilt (N-S)
IND,67326,Katol I,21.3168,78.6021,exact,4.0,DC,9.9,Fixed tilt (N-S)
IND,67327,Katol II,21.315, 78.6,inexact,40.0,AC,,
IND,70853,Kauriwara,29.675,75.3,inexact,24.0,DC,,
IND,71772,Kavithal,16.12,76.75,inexact,28.8,AC,,
IND,62134,Kayanathar,8.913,77.746,exact,49.0,AC,82.6,Fixed tilt (N-S)
IND,68548,Kesinga,20.205,83.25,inexact,10.0,AC,,
IND,67158,Kewal,29.895,75.075,exact,20.0,AC,36.4,Fixed tilt (N-S)
IND,72807,Khaira Khurad,29.658,75.264,exact,25.0,DC,,Fixed tilt (N-S)
IND,70841,Khariya Mishar,24.865,78.665,inexact,80.0,AC,,
IND,65020,Khera,30.810, 76.88,inexact,5.0,DC,,
IND,72809,Khialli Chahlian Wali,30.026,75.411,inexact,15.0,DC,,
IND,62026,Khimsar,26.97,73.392,exact,5.0,DC,14.2,Fixed tilt (offset)
IND,70848,Khurpia,28.96,79.525,inexact,12.5,AC,,
IND,74095,Killanur A,10.57,78.877,exact,4.5,DC,10.3,Fixed tilt (N-S)
IND,68223,Killianwali,29.95,74.676,exact,24.0,AC,45.1,Fixed tilt (N-S)
IND,62046,Kisnayat Budhan GT,27.901,72.936,exact,5.0,AC,15.0,Fixed tilt (N-S)
IND,61815,Kisnayat Budhan NVR,27.905,72.94,exact,10.0,DC,31.6,Fixed tilt (N-S)
IND,70781,Kodaiyur,10.856,77.977,exact,5.0,DC,19.1,1-axis horizontal
IND,67012,Kodangal,17.155,77.628,exact,15.0,AC,24.1,1-axis horizontal
IND,70775,Kodur,12.98,77.97,inexact,50.0,AC,,
IND,64504,Kolanpaka,17.6703,79.0307,exact,6.6,AC,16.3,Fixed tilt (N-S)
IND,67287,Kolihal I,15.575,76.207,exact,5.0,DC,19.4,Fixed tilt (N-S)
IND,67288,Kolihal II,15.587,76.191,exact,5.0,DC,10.9,Fixed tilt (N-S)
IND,70845,Kombhalne,19.62,73.93,inexact,30.0,AC,,
IND,62058,Kombukaranatham,8.768,77.956,exact,5.0,DC,12.9,Fixed tilt (N-S)
IND,67051,Koratagere,13.51, 77.24,inexact,20.0,AC,,
IND,62297,Kotagulla,14.165,78.143,exact,5.0,DC,18.5,Fixed tilt (N-S)
IND,64400,Kothapalli Solar Park,14.525,77.59,inexact,100.0,AC,202.0,
IND,64612,Kotra,28.022,73.069,exact,20.0,DC,53.0,Fixed tilt (N-S)
IND,67240,Kottathur,11.122,78.689,exact,10.0,DC,22.9,1-axis horizontal
IND,68270,Kovilpatti,9.155, 77.82,inexact,15.6,DC,,
IND,70772,Kudri Kotgi,15.61,76.05,inexact,10.0,AC,,
IND,66993,Kuhana,26.099,79.605,exact,50.0,AC,91.7,Fixed tilt (N-S)
IND,66878,KUMSP} Adani,15.658,78.289,exact,50.0,AC,84.3,Fixed tilt (N-S)
IND,66876,KUMSP} Azure,15.655,78.277,exact,100.0,AC,188.0,1-axis horizontal & Fixed tilt (N-S)
IND,66879,KUMSP} Greenko 1,15.662,78.257,exact,50.0,AC,,
IND,69393,KUMSP} Greenko 10,15.662,78.257,exact,50.0,AC,,
IND,66880,KUMSP} Greenko 2,15.662,78.257,exact,50.0,AC,,
IND,66881,KUMSP} Greenko 3,15.662,78.257,exact,50.0,AC,,
IND,66882,KUMSP} Greenko 4,15.662,78.257,exact,50.0,AC,,
IND,66883,KUMSP} Greenko 5,15.662,78.257,exact,50.0,AC,,
IND,66884,KUMSP} Greenko 6,15.662,78.257,exact,50.0,AC,,
IND,66885,KUMSP} Greenko 7,15.662,78.257,exact,50.0,AC,,
IND,66886,KUMSP} Greenko 8,15.662,78.257,exact,50.0,AC,,
IND,69392,KUMSP} Greenko 9,15.662,78.257,exact,50.0,AC,,
IND,66867,KUMSP} Softbank,15.662,78.257,exact,350.0,AC,581.2,Fixed tilt (N-S)
IND,74101,Kunigal A,13.04,76.923,exact,5.5,DC,12.1,Fixed tilt (N-S)
IND,74102,Kunigal B,12.864,77.113,exact,6.0,DC,15.0,1-axis horizontal
IND,70852,Kuravapalli,14.101,78.734,exact,10.0,AC,19.5,
IND,70767,Kurdi Hero,16.134,77.128,exact,50.0,AC,118.2,1-axis horizontal
IND,67121,Kurmapally Gk,16.772,78.868,exact,48.0,AC,71.3,
IND,67106,Kurmapally Mytrah,16.802,78.887,exact,50.0,AC,111.3,Fixed tilt (N-S) & 1-axis horizontal
IND,67103,Kurmapally Sky,16.837,78.956,exact,50.0,AC,52.2,1-axis horizontal
IND,67233,Ladpura,26.058,77.325,exact,50.0,AC,129.2,Fixed tilt (N-S)
IND,67264,Lalpur,31.32, 75.92,inexact,4.1,DC,,
IND,65804,Latur,18.385, 76.495,inexact,10.0,DC,,
IND,70768,Lingadalli,17.509,76.994,exact,40.0,AC,86.8,1-axis horizontal
IND,67257,Lingampally,17.95,77.828,exact,10.0,DC,18.3,Fixed tilt (N-S)
IND,67089,Lingampet Acme,18.281,78.106,exact,15.0,AC,32.3,1-axis horizontal & Fixed tilt (N-S)
IND,67080,Lingapuram Suzlon,18.315,78.204,exact,15.0,AC,36.7,
IND,70829,Lomada,14.588,78.215,exact,30.0,AC,63.0,Fixed tilt (N-S)
